project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,lat,lon,gg_address,province,district
84,All Season Mansion,Pathum Wan Bangkok,,1998.0,1.0,33.0,206.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.739525432432393,100.5484390259578,"Witthayu Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand",Bangkok,Pathum Wan
85,Altitude Define,Bang Rak Bangkok,2.45 m.,2019.0,1.0,8.0,59.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.731817432432392,100.5261195259578,"199 ถนน สี่พระยา Si Phraya, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
86,Altitude Samyan - Silom,Bang Rak Bangkok,- m.,2018.0,1.0,8.0,97.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,13.731818032432392,100.5260768259578,"195 ถนน สี่พระยา Si Phraya, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
87,Altitude Symphony Charoenkrung,Bang Kho Laem Bangkok,2.65 m.,2021.0,1.0,21.0,99.0,80.0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,13.709952532432393,100.5139348259578,"51 1 ซอย จันทน์ 44 Wat Phraya Krai, Bang Kho Laem, Bangkok 10120, Thailand",Bangkok,Bang Kho Laem
88,Altitude Unicorn Sathorn - Thapra,Thon Buri Bangkok,2.7 m.,2021.0,1.0,34.0,711.0,45.0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.712921732432392,100.4748756259578,"789 Ratchaphruek Rd, Talat Phlu, Thon Buri, Bangkok 10600, Thailand",Bangkok,Thon Buri
89,Amanta Lumpini,Sathon Bangkok,,2009.0,1.0,61.0,286.0,40.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.723017932432391,100.5511658259578,"K1144 Rama IV Rd, Thung Maha Mek, Sathon, Bangkok 10120, Thailand",Bangkok,Sathon
90,Amanta Ratchada,Din Daeng Bangkok,,2006.0,3.0,8.0,250.0,30.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,13.765293632432392,100.5673905259578,"77 88 Ratchadaphisek Rd, Din Daeng, Bangkok 10407, Thailand",Bangkok,Din Daeng
91,Amaranta Residence,Huai Khwang Bangkok,,2018.0,1.0,8.0,159.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,13.779407332432392,100.5759490259578,"Huai Khwang, Bangkok 10310, Thailand",Bangkok,Huai Khwang
92,Amari Residence Huahin,Hua Hin Prachaubkirikhan,,,,7.0,,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,12.531212032432393,99.9681867259578,"1/83 Nong Kae-Takiap, Nong Kae, Hua Hin District, Prachuap Khiri Khan 77110, Thailand",Prachuap Khiri Khan,Hua Hin
93,Amari Residences Pattaya,Bang Lamung Chonburi,,2013.0,1.0,35.0,279.0,30.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,12.923284532432392,100.8635753259578,"382/14 Moo 2 Pratumnak Hill Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
94,Amari Residences Phuket,Kathu Phuket,2.4 m.,2015.0,1.0,3.0,148.0,80.0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,7.886665032432393,98.2856970259578,"2 Meun-Ngern Road Pa Tong, Amphoe Kathu, Phuket 83150, Thailand",Phuket,Kathu
95,Amata Miracle Condo,Muang Chon Buri Chonburi,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.410256571066451,101.0435882928716,"C26V+58W, Don Hua Lo, Chon Buri District, Chon Buri 20000, Thailand",Chonburi,Mueang Chonburi
96,Amazon Residence Pattaya,Bang Lamung Chonburi,2.80 m.,2015.0,4.0,8.0,795.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,12.887676932432392,100.8880600259578,"VVQQ+79C, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
97,Amber by Eastern Star,Muang Nonthaburi Nonthaburi,,2017.0,1.0,37.0,563.0,,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.839399632432391,100.5155196259578,"RGQ8+Q66 ถ. กรุงเทพ - นนทบุรี Tambon Bang Khen, Mueang Nonthaburi District, Nonthaburi 11000, Thailand",Nonthaburi,Mueang Nonthaburi
98,Anantara Baan Rajprasong,Pathum Wan Bangkok,,2009.0,1.0,34.0,220.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,13.740930071066453,100.5401340928716,"155 Ratchadamri Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand",Bangkok,Pathum Wan
99,Ananya Beachfront Naklua,Bang Lamung Chonburi,,2008.0,4.0,5.0,95.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,12.965718632432392,100.8850538259578,"688 Soi Naklua, 16 Pattaya-Naklua, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
100,Ananya Beachfront Wong Amat,Bang Lamung Chonburi,,2008.0,2.0,5.0,95.0,40.0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,12.965718632432392,100.8850538259578,"688 Soi Naklua, 16 Pattaya-Naklua, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
101,Angket Condominium,Bang Lamung Chonburi,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.890513032432391,100.8847623259578,"VVRM+6W2, ถนนบุณย์กัญจนา 10, Muang Pattaya, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
102,Angket Pavillian,Muang Chiang Mai Chiang Mai,,,1.0,12.0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,18.7911362324324,99.0301355259578,"114, Super, Hwy Chiang Mai-Lampang Frontage Rd, Nong Pa Khrang Sub-district, Mueng, Chiang Mai 50000, Thailand",Chiang Mai,Mueang Chiang Mai
103,Anil Sathorn 12,Bang Rak Bangkok,3 m.,2022.0,1.0,42.0,222.0,95.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,13.721078132432392,100.5259027259578,"122 N Sathon Rd, Silom, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
104,Anna Condo Bang Phlu,Bang Yai Nonthaburi,- m.,2015.0,7.0,7.0,546.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,13.854631332432392,100.4386641259578,"88 8 หมู่ 8 Bang Kruai - Sai Noi Rd, Bang Len, Bang Yai District, Nonthaburi 11140, Thailand",Nonthaburi,Bang Yai
105,Anna Condo Ladprao,Bang Kapi Bangkok,,,,,,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,13.799976332432392,100.6326705259578,"QJXM+X3V, Khlong Chan, Bang Kapi District, Bangkok 10240, Thailand",Bangkok,Bang Kapi
106,Anusoawaree Condominium,Phaya Thai Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75673497106645,100.5309959928716,"128 Phaya Thai Rd, Thung Phaya Thai, Ratchathewi, Bangkok 10400, Thailand",Bangkok,Phaya Thai
107,Apple Sukhumvit - Bearing,Muang Samut Prakarn Samut Prakarn,- m.,2012.0,2.0,7.0,131.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,13.650225732432393,100.6161341259578,"88 Baring Alley, Samrong Nuea, อำเภอเืมือง, Samut Prakan 10270, Thailand",Samut Prakan,Mueang Samut Prakan
108,Arcadia Beach Continental,Bang Lamung Chonburi,,2019.0,5.0,8.0,1350.0,40.0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,12.913999732432393,100.8739771259578,"162/1468, Thap Phraya 7 Alley, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
109,Arcadia Beach Resort,Bang Lamung Chonburi,,2017.0,4.0,8.0,1104.0,40.0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,12.913116671066453,100.8743649928716,"162/255 หมู่ที่ 10 Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
110,Arcadia Center Suites,Bang Lamung Chonburi,,2022.0,1.0,8.0,260.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,12.917352632432392,100.8706043259578,"Thappraya Rd, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
111,Arcadia Millennium Tower,Bang Lamung Chonburi,,2021.0,1.0,46.0,803.0,40.0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,12.920633432432393,100.8810867259578,"Pattaya 3rd Rd, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
112,Arcadia Tower,Watthana Bangkok,,1989.0,1.0,12.0,22.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.730607032432392,100.5796933259578,"66/2 Thong lor 9, Sukhumvit Road Soi 53, Klongton Nua, Wattana, Bangkok 10110, Thailand",Bangkok,Watthana
113,Aree Place Phahonyothin,Phaya Thai Bangkok,,2007.0,1.0,10.0,250.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.780676932432392,100.5433188259578,"QGJV+78G, Soi Ari 2, แขวงพญาไท Phaya Thai, Bangkok 10400, Thailand",Bangkok,Phaya Thai
114,Aree Place Sukhumvit 26,Khlong Toei Bangkok,,1996.0,1.0,8.0,101.0,,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,13.724449132432392,100.5708945259578,"59/91, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
115,Arise Condo Mahidol,Muang Chiang Mai Chiang Mai,,2020.0,10.0,5.0,380.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,18.7633349324324,98.9895412259578,"Mahidol Rd, Pa Daet Sub-district, Mueang Chiang Mai District, Chiang Mai 50100, Thailand",Chiang Mai,Mueang Chiang Mai
116,Art @ Patong,Kathu Phuket,,2011.0,,,172.0,,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7.88571527106645,98.2983658928716,"158 Sai 3 Road, Pa Tong, Amphoe Kathu, Phuket 83150, Thailand",Phuket,Kathu
117,Art @ Thonglor 25,Watthana Bangkok,2.5 m.,2014.0,1.0,8.0,102.0,55.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,13.740101032432392,100.5809288259578,"52/2,3,4,5 ซ.ทองหล่อ25 ถ.สุขุมวิท55 แขวงคลองตันเหนือ Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
118,Art on the Hill,Bang Lamung Chonburi,- m.,2013.0,1.0,8.0,159.0,39.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,12.913214332432393,100.8658675259578,"WV78+78Q, Soi 5, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
119,Artemis Sukhumvit 77,Suan Luang Bangkok,,2016.0,1.0,30.0,673.0,40.0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.711590032432392,100.6046276259578,"418 On Nut Rd, Khwaeng Suan Luang, Suan Luang, Bangkok 10250, Thailand",Bangkok,Suan Luang
120,Artisan Ratchada,Huai Khwang Bangkok,2.6 m.,2020.0,4.0,32.0,1337.0,45.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,13.769141132432392,100.5827864259578,"99 Thiam Ruam Mit Rd, Huai Khwang, Bangkok 10310, Thailand",Bangkok,Huai Khwang
121,Arunothai Condo,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.910726032432391,100.8621673259578,"353/1 Pratumnak Soi 6, Nongprue, Banglamung, Chon Buri 20150, Thailand",Chonburi,Bang Lamung
122,Asa Ayuthaya - Rojana,Bang Pa-In Phra Nakhon Sri Ayutthaya,2.5 m.,2019.0,1.0,8.0,242.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,14.309472032432392,100.6453569259578,"หมู่ที่ 2, 159, Sam Ruean, Bang Pa-in District, Phra Nakhon Si Ayutthaya 13160, Thailand",Phra Nakhon Si Ayutthaya,Phra Nakhon
123,Asa Garden,Khlong Toei Bangkok,,,1.0,,73.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.727059332432392,100.5678334259578,"46-48 ซอย สุขุมวิท 24 Sukhumvit Road, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
124,Asakan City Ramkhamhaeng 186,Min Buri Bangkok,,,3.0,29.0,2427.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.803426032432393,100.7238894259578,"Ramkhamhaeng Rd, มีนบุรี Min Buri, Bangkok 10510, Thailand",Bangkok,Min Buri
125,Asakan Place Ladprao 85,Wang Thonglang Bangkok,,2013.0,9.0,,479.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,13.73459397106645,100.6416037928716,"617 Srinakarin Rd, Suan Luang, Bangkok 10250, Thailand",Bangkok,Wang Thonglang
126,Asakan Place Ramkhamhaeng - Wongwean,Saphan Sung Bangkok,,2013.0,2.0,6.0,479.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.766160532432393,100.6528913259578,"245 25 ซอย รามคําแหง 107 Hua Mak, Bang Kapi District, Bangkok 10240, Thailand",Bangkok,Saphan Sung
127,Asakan Place Ramkhamhaeng 105/1,Bang Kapi Bangkok,,2003.0,9.0,8.0,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.766160532432393,100.6528913259578,"245 25 ซอย รามคําแหง 107 Hua Mak, Bang Kapi District, Bangkok 10240, Thailand",Bangkok,Bang Kapi
128,Asakan Place Srinakarindra,Suan Luang Bangkok,,2019.0,1.0,36.0,1024.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.734592832432392,100.6416051259578,"617 Srinakarin Rd, Suan Luang, Bangkok 10250, Thailand",Bangkok,Suan Luang
129,Ascott Sathorn,Sathon Bangkok,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.720575432432392,100.5282106259578,"7 S Sathon Rd, Yan Nawa, Sathon, Bangkok 10120, Thailand",Bangkok,Sathon
130,Asean Condominium 1,Hat Yai Songkhla,- m.,2003.0,1.0,8.0,133.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99409197106645,100.4857845928716,"ย์ 1468 Kanjanavanich Rd, ตำบล หาดใหญ่ Hat Yai District, Songkhla 90110, Thailand",Songkhla,Hat Yai
131,Asean city resort,Hat Yai Songkhla,- m.,2014.0,1.0,25.0,618.0,,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,6.994090832432392,100.4857859259578,"ย์ 1468 Kanjanavanich Rd, ตำบล หาดใหญ่ Hat Yai District, Songkhla 90110, Thailand",Songkhla,Hat Yai
132,Asher  Ratchada,Huai Khwang Bangkok,2.4 m.,2019.0,1.0,8.0,117.0,42.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,13.785971532432391,100.5848242259578,"12 20 Mithuna Alley, Lane 5, Samsen Nok, Huai Khwang, Bangkok 10310, Thailand",Bangkok,Huai Khwang
133,Asher Sutthisan,Huai Khwang Bangkok,2.4 m.,2019.0,1.0,78.0,78.0,49.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.794020032432392,100.5864431259578,"QHVP+JH4, Lat Phrao 48 Yeak 3-3 Alley, Samsen Nok, Huai Khwang, Bangkok 10310, Thailand",Bangkok,Huai Khwang
134,Ashton Asoke,Watthana Bangkok,- m.,2017.0,1.0,51.0,783.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,13.738654532432392,100.5615072259578,"119 Soi Sukhumvit 21, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
135,Ashton Asoke - Rama 9,Din Daeng Bangkok,- m.,2020.0,2.0,46.0,599.0,,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,13.756014132432393,100.5638738259578,"469 Thanon Asok - Din Daeng, Din Daeng, Bangkok 10400, Thailand",Bangkok,Din Daeng
136,Ashton Chula - Silom,Bang Rak Bangkok,2.7 m.,2018.0,1.0,56.0,1182.0,65.0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,13.731301532432392,100.5310151259578,"Rama IV Rd, Si Phraya, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
137,Ashton Morph 38,Khlong Toei Bangkok,- m.,2012.0,1.0,32.0,199.0,50.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,13.720978532432392,100.5791081259578,"88 Sukhumvit 38 Alley, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
138,Ashton Residence 41,Watthana Bangkok,"2.8,4.8 m.",2017.0,2.0,8.0,79.0,110.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,13.732988432432393,100.5726914259578,"Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
139,Ashton Silom,Bang Rak Bangkok,"2.8,3.2,3.5 m.",2019.0,1.0,48.0,428.0,85.0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,13.726300432432392,100.5268737259578,"186 Si Lom, Suriya Wong, Bang Rak, Bangkok 10500, Thailand",Bangkok,Bang Rak
140,Asoke Place,Watthana Bangkok,,1996.0,1.0,40.0,344.0,35.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.741654732432393,100.5621252259578,"Asok Montri Rd, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
141,Asoke Tower,Watthana Bangkok,,1986.0,1.0,28.0,99.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.745483871066453,100.5624027928716,"215 Soi Sukhumvit 21, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand",Bangkok,Watthana
142,Aspen Lasalle,Bang Na Bangkok,2.4 m.,2017.0,2.0,8.0,425.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,13.65535367106645,100.6462948928716,"เอสเพน คอนโด เลขที่ 1497 ซอย ลาซาล Bang Na Tai, Bang Na, Bangkok 10260, Thailand",Bangkok,Bang Na
143,Aspire  Pinklao - Arunammarin,Bangkok Noi Bangkok,,2023.0,2.0,5.0,396.0,55.0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,13.764132332432393,100.4841152259578,"10 19 Arun Amarin Rd, Arun Amarin, Bangkok Noi, Bangkok 10700, Thailand",Bangkok,Bangkok Noi
144,Aspire Asoke - Ratchada,Din Daeng Bangkok,2.50 m.,2020.0,6.0,8.0,1025.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.764246932432393,100.5608957259578,"889 Ratchadaphisek 3 Alley, Din Daeng, Bangkok 10400, Thailand",Bangkok,Din Daeng
145,Aspire Erawan,Muang Samut Prakarn Samut Prakarn,2.55 m.,2017.0,1.0,31.0,1576.0,33.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,13.621478532432391,100.5897612259578,"66 Sukhumvit Road, Tambon Pak Nam, Mueang Samut Prakan District, Samut Prakan 10270, Thailand",Samut Prakan,Mueang Samut Prakan
146,Aspire Erawan Prime,Muang Samut Prakarn Samut Prakarn,- m.,2021.0,1.0,30.0,1275.0,,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,13.621478532432391,100.5897612259578,"66 Sukhumvit Road, Tambon Pak Nam, Mueang Samut Prakan District, Samut Prakan 10270, Thailand",Samut Prakan,Mueang Samut Prakan
147,Aspire Ladprao 113,Bang Kapi Bangkok,2.5 m.,2016.0,1.0,8.0,270.0,68.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.769743571066453,100.6389175928716,"135 Lat Phrao 113 Alley, Khlong Chan, Bang Kapi District, Bangkok 10240, Thailand",Bangkok,Bang Kapi
148,Aspire Ngamwongwan,Lak Si Bangkok,2.5 m.,2012.0,2.0,28.0,1458.0,35.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,13.856258232432392,100.5478988259578,"222 Ngamwongwan Rd, Thung Song Hong, Lak Si, Bangkok 10210, Thailand",Bangkok,Lak Si
149,Aspire Onnut Station,Khlong Toei Bangkok,,2023.0,1.0,37.0,696.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.707608732432393,100.5997188259578,"1574 Sukhumvit Road, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
150,Aspire Rama 4,Khlong Toei Bangkok,2.5 m.,2012.0,1.0,32.0,1427.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,13.711996732432391,100.5844484259578,"4288 Rama IV Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
151,Aspire Rama 9,Huai Khwang Bangkok,2.5 m.,2014.0,2.0,23.0,663.0,35.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,13.754691032432392,100.5668759259578,"ซอยพระราม 9 แยก 2 ถนนพระราม 9 Huai Khwang, Bangkok 10310, Thailand",Bangkok,Huai Khwang
152,Aspire Ratchada - Wongsawang,Bang Sue Bangkok,2.50 m.,2016.0,1.0,27.0,1232.0,38.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.830708932432392,100.5252820259578,"1411 ถ. กรุงเทพ - นนทบุรี Wong Sawang, Bang Sue, Bangkok 10800, Thailand",Bangkok,Bang Sue
153,Aspire Ratchayothin,Chatuchak Bangkok,,2024.0,3.0,8.0,633.0,,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,13.831294532432391,100.5688108259578,"42 Phahonyothin Road, Lat Yao, Chatuchak, Bangkok 10900, Thailand",Bangkok,Chatuchak
154,Aspire Rattanathibet,Muang Nonthaburi Nonthaburi,- m.,2014.0,1.0,24.0,541.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.86051697106645,100.5083255928716,"Rattanathibet Rd, Bang Krasaw, Mueang Nonthaburi District, Nonthaburi 11000, Thailand",Nonthaburi,Mueang Nonthaburi
155,Aspire Rattanathibet 2,Muang Nonthaburi Nonthaburi,2.50 m.,2015.0,2.0,25.0,1428.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.859553632432393,100.5080815259578,"185 Rattanathibet Rd, Tambon Bang Kraso, Mueang Nonthaburi District, Nonthaburi 11000, Thailand",Nonthaburi,Mueang Nonthaburi
156,Aspire Sathorn - Ratchapruek,Phasi Charoen Bangkok,2.55 m.,2018.0,1.0,33.0,1049.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.71639867106645,100.4584834928716,"Ratchaphruek Rd, Pak Khlong Phasi Charoen, Phasi Charoen, Bangkok 10160, Thailand",Bangkok,Phasi Charoen
157,Aspire Sathorn - Taksin (Brick Zone),Thon Buri Bangkok,2.55 m.,2015.0,2.0,8.0,364.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.712010332432392,100.4634017259578,"เลข ที่ 69 โครงการ แอ สปาย สาทร ตากสิน บ ริ ค โซน, Ratchaphruek Rd, Bang Kho, Chom Thong, Bangkok 10150, Thailand",Bangkok,Thon Buri
158,Aspire Sathorn - Taksin (Copper Zone),Chom Thong Bangkok,2.55 m.,2016.0,1.0,21.0,613.0,45.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.712629832432391,100.4643492259578,"65 Kanlapaphruek Rd, Bang Kho, Chom Thong, Bangkok 10150, Thailand",Bangkok,Chom Thong
159,Aspire Sathorn - Taksin (Timber Zone),Thon Buri Bangkok,,2015.0,1.0,25.0,546.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,13.713236132432392,100.4639820259578,"55 Ratchaphruek Rd, Bang Kho, Chom Thong, Bangkok 10150, Thailand",Bangkok,Thon Buri
160,Aspire Sathorn - Thapra,Thon Buri Bangkok,2.55 m.,2016.0,1.0,30.0,1219.0,38.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.715509432432391,100.4801336259578,"359 Ratchaphruek Rd, Bukkhalo, Thon Buri, Bangkok 10600, Thailand",Bangkok,Thon Buri
161,Aspire Srinakarin,Prawet Bangkok,- m.,2012.0,2.0,7.0,330.0,35.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.697078632432392,100.6508185259578,"ซอยศรีนครินทร์ 49 (ซอยแก่นทอง) ถนนศรีนครินทร์, แขวงหนองบอน, Prawet, Bangkok 10250, Thailand",Bangkok,Prawet
162,Aspire Sukhumvit - Onnut,Suan Luang Bangkok,2.6 m.,2019.0,3.0,8.0,553.0,57.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,13.712221232432393,100.6147807259578,"On Nut Rd, แขวง สวนหลวง Suan Luang, Bangkok 10250, Thailand",Bangkok,Suan Luang
163,Aspire Sukhumvit - Rama 4,Khlong Toei Bangkok,,2025.0,1.0,38.0,1325.0,45.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.711996732432391,100.5844484259578,"4288 Rama IV Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
164,Aspire Sukhumvit 48,Khlong Toei Bangkok,- m.,2014.0,2.0,25.0,837.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.711078632432391,100.5939192259578,"Soi Sukhumvit 48, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand",Bangkok,Khlong Toei
165,Aspire Udon Thani,Muang Udon Thani Udon Thani,- m.,2015.0,2.0,8.0,413.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,17.413667632432393,102.7762143259578,"Unnamed Road, Ban Lueam, Mueang Udon Thani District, Udon Thani 41000, Thailand",Udon Thani,Mueang Udon Thani
