project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi
2376,THE MUVE Bangna,Bang Plee Samut Prakarn,2.55 m.,2023.0,2.0,8.0,464.0,45.0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
2377,THE MUVE Kaset,Chatuchak Bangkok,2.5 m.,2023.0,1.0,8.0,248.0,45.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
2378,THE MUVE Ram 22,Bang Kapi Bangkok,- m.,2022.0,2.0,8.0,254.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
2379,THE NICHE Mono Peak Bangna,Bang Na Bangkok,2.6 m.,2017.0,1.0,7.0,42.0,55.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
2380,THE ORIGIN LADPRAO - BANGKAPI,Bang Kapi Bangkok,"2.5,4.2 m.",2023.0,1.0,24.0,644.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
2381,THE ORIGIN ONNUT,Suan Luang Bangkok,- m.,2022.0,2.0,8.0,399.0,58.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2382,THE PRIVACY S101,Phra Khanong Bangkok,2.5 m.,2022.0,2.0,8.0,394.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
2383,THE SHADE SATHON 1,Yan Nawa Bangkok,2.5 m.,2021.0,2.0,8.0,282.0,55.0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2384,THE STAGE Mindscape Ratchada - Huaikhwang,Huai Khwang Bangkok,- m.,,1.0,29.0,477.0,,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
2385,TKF Condo,Phra Khanong Bangkok,,2015.0,1.0,8.0,52.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2386,TPJ Condominium,Watthana Bangkok,,2014.0,1.0,10.0,17.0,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2387,TROPICANA @ BTS Erawan,Muang Samut Prakarn Samut Prakarn,2.4 m.,2015.0,2.0,8.0,363.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2388,Tai Ping Towers,Watthana Bangkok,,1983.0,2.0,27.0,313.0,,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
2389,Tait 12,Bang Rak Bangkok,- m.,2022.0,1.0,40.0,268.0,110.0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
2390,Taka Haus Ekkamai,Watthana Bangkok,2.50-2.60 m.,2019.0,2.0,7.0,269.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
2391,Takasilanakhon,Muang Maha Sarakham Maha Sarakham,- m.,2014.0,,4.0,1105.0,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2392,Tamnak Nam Condominium,Muang Chon Buri Chonburi,,2009.0,2.0,5.0,404.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2393,Tan Fah Residence,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,Tana Place Ladprao 71,Lat Phrao Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,Tanida Residence,Bang Rak Bangkok,,,1.0,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
2396,Tanommit Park,Bang Khen Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,Tanyakarn Condominium,Huai Khwang Bangkok,- m.,1993.0,1.0,14.0,182.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2398,Tao Pun Mansion,Bang Sue Bangkok,,,3.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,Tara Court,Bang Lamung Chonburi,,2007.0,1.0,5.0,0.0,,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
2400,Tara Ruankaew,Wang Thonglang Bangkok,- m.,2012.0,1.0,19.0,541.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2401,Tara Ruen Ake,Wang Thonglang Bangkok,,1992.0,1.0,8.0,174.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2402,Tararin Chaophaya,Muang Nonthaburi Nonthaburi,,1997.0,1.0,18.0,296.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2403,Tawana Residence 1,Chatuchak Bangkok,- m.,1997.0,2.0,9.0,248.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2404,Tawanna Residence 2,Chatuchak Bangkok,,1997.0,,,,25.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2405,Tela Thonglor,Watthana Bangkok,3.20 m.,2019.0,1.0,33.0,88.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1
2406,Tempo M Tiwanon,Muang Nonthaburi Nonthaburi,- m.,2013.0,1.0,8.0,166.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2407,Tempo One Ramkhamhaeng - Rama 9,Bang Kapi Bangkok,2.4 m.,2015.0,1.0,8.0,142.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2408,Tempo Quad Saphanmai,Sai Mai Bangkok,2.5 m.,2016.0,1.0,8.0,153.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2409,Ten Ekamai,Watthana Bangkok,,2013.0,1.0,8.0,95.0,50.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0
2410,Thada Condotel 3,Muang Buri Ram Buri Ram,,,1.0,7.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2411,Thairong Tower,Suan Luang Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,Thames Residence,Bang Na Bangkok,4.3 m.,2021.0,1.0,6.0,67.0,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
2413,Than Living,Wang Thonglang Bangkok,2.7 m.,2015.0,6.0,8.0,824.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
2414,Thana Arcadia,Bang Phlat Bangkok,2.45 m.,2013.0,1.0,23.0,244.0,,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
2415,Thana Astoria Pinklao,Bang Phlat Bangkok,2.50 m.,2018.0,1.0,23.0,493.0,50.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1
2416,Thana Astra,Sathon Bangkok,- m.,2022.0,1.0,8.0,154.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2417,Thana City Nouvelle,Bang Plee Samut Prakarn,,1995.0,6.0,16.0,905.0,,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1
2418,Thana City Prestige,Bang Plee Samut Prakarn,,1995.0,1.0,16.0,200.0,,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
2419,Thana Place King Kaew,Bang Plee Samut Prakarn,- m.,1996.0,15.0,6.0,465.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2420,Thanaporn Place Condominium,Muang Nonthaburi Nonthaburi,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,Thanthip Garden Place,Muang Chiang Mai Chiang Mai,,,1.0,8.0,,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2422,The 8 Collection,Phra Nakhon Bangkok,2.4 m.,2019.0,1.0,7.0,77.0,70.0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
2423,The 88 Condo Hua Hin,Hua Hin Prachaubkirikhan,- m.,2016.0,3.0,7.0,252.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2424,The A4 Grand Condo,Muang Rayong Rayong,,2017.0,2.0,8.0,150.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2425,The Ace Ekamai,Watthana Bangkok,2.5 m.,2016.0,1.0,8.0,69.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2426,The Address Art Deco Chidlom,Pathum Wan Bangkok,- m.,2009.0,2.0,22.0,597.0,40.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
2427,The Address Asoke,Ratchathewi Bangkok,2.60 m.,2012.0,1.0,44.0,574.0,45.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
2428,The Address Pathumwan,Ratchathewi Bangkok,- m.,2010.0,2.0,8.0,156.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2429,The Address Phayathai,Ratchathewi Bangkok,2.9 m.,2011.0,1.0,35.0,152.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2430,The Address Sathorn,Bang Rak Bangkok,2.8 m.,2012.0,1.0,40.0,562.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
2431,The Address Siam,Ratchathewi Bangkok,- m.,2008.0,1.0,24.0,224.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2432,The Address Sukhumvit 28,Khlong Toei Bangkok,2.8 m.,2011.0,1.0,31.0,246.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2433,The Address Sukhumvit 42,Khlong Toei Bangkok,- m.,2009.0,2.0,8.0,214.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
2434,The Address Sukhumvit 61,Watthana Bangkok,- m.,2013.0,1.0,8.0,99.0,65.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2435,The Alcove 49,Watthana Bangkok,- m.,2009.0,1.0,8.0,48.0,40.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2436,The Alcove Thonglor 10,Watthana Bangkok,,2010.0,1.0,23.0,135.0,55.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
2437,The Amethyst Sukhumvit 39,Watthana Bangkok,,2008.0,1.0,8.0,79.0,35.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
2438,The Aree Condominium,Phaya Thai Bangkok,,2009.0,1.0,8.0,51.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2439,The Astra Chiang Mai,Muang Chiang Mai Chiang Mai,- m.,2016.0,2.0,17.0,589.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
2440,The Attribute Hatyai,Hat Yai Songkhla,- m.,2015.0,4.0,7.0,156.0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2441,The Avenue Beach,Bang Bo Samut Prakarn,- m.,2012.0,1.0,8.0,77.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2442,The Axis Pattaya,Bang Lamung Chonburi,- m.,2013.0,2.0,20.0,430.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2443,The Bangkok Narathiwas,Sathon Bangkok,- m.,2005.0,5.0,8.0,294.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2444,The Bangkok Sathon,Sathon Bangkok,- m.,2017.0,1.0,50.0,468.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
2445,The Bangkok Sathorn - Taksin,Khlong San Bangkok,- m.,2008.0,2.0,8.0,214.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2446,The Bangkok Sukhumvit 43,Watthana Bangkok,- m.,2006.0,2.0,7.0,54.0,45.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0
2447,The Bangkok Sukhumvit 61,Watthana Bangkok,- m.,2005.0,1.0,8.0,72.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2448,The Bangkok Thanon Sub,Bang Rak Bangkok,- m.,2005.0,3.0,8.0,155.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2449,The Bangkok Thonglor,Watthana Bangkok,2.9 m.,2019.0,1.0,31.0,148.0,95.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2450,The Base Central Pattaya,Bang Lamung Chonburi,- m.,2016.0,3.0,27.0,1112.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
2451,The Base Chaengwattana,Pak Kret Nonthaburi,- m.,2013.0,1.0,24.0,1231.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2452,The Base Downtown - Phuket,Muang Phuket Phuket,- m.,2014.0,2.0,7.0,311.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2453,The Base Garden Rama 9,Bang Kapi Bangkok,2.55 m.,2019.0,1.0,36.0,639.0,55.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
2454,The Base Height - Phuket,Muang Phuket Phuket,- m.,2015.0,1.0,14.0,358.0,47.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1
2455,The Base Height - Udonthani,Muang Udon Thani Udon Thani,- m.,2013.0,1.0,14.0,408.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2456,The Base Height Mittraphap - Khonkaen,Muang Khon Kaen Khon Kaen,2.6 m.,2015.0,1.0,36.0,983.0,35.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
2457,The Base Park East Sukhumvit 77,Watthana Bangkok,2.7 m.,2015.0,1.0,27.0,504.0,53.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2458,The Base Park West Sukhumvit 77,Watthana Bangkok,- m.,2015.0,1.0,39.0,711.0,47.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2459,The Base Phetkasem,Phasi Charoen Bangkok,2.55 m.,2019.0,1.0,30.0,640.0,,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
2460,The Base Rama 9 - Ramkhamhaeng,Bang Kapi Bangkok,2.5 m.,2012.0,1.0,35.0,923.0,35.0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
2461,The Base Sukhumvit 50,Khlong Toei Bangkok,2.50 m.,2019.0,2.0,8.0,415.0,68.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2462,The Base Sukhumvit 77,Watthana Bangkok,- m.,2013.0,2.0,28.0,1277.0,30.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
2463,The Base Uptown - Phuket,Muang Phuket Phuket,- m.,2014.0,3.0,7.0,387.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2464,The Bay View Condo,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,The Bay and Beach Club,150 Kathu Phuket,- m.,2018.0,4.0,3.0,26.0,,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
2466,The Baycliff Patong,Kathu Phuket,,2012.0,,,0.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
2467,The Beachfront,Muang Phuket Phuket,,2014.0,,4.0,192.0,,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
2468,The Belgravia Ladprao 15,Chatuchak Bangkok,2.40 m.,2020.0,1.0,8.0,185.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2469,The Bell Condominium,Muang Phuket Phuket,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,The Bella Condo Rama 2,Bang Khun Thian Bangkok,- m.,2017.0,2.0,8.0,322.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
2471,The Benefits Condo,Muang Chiang Mai Chiang Mai,,2013.0,1.0,8.0,70.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2472,The Bliss Condo Maefahluang,Muang Chiang Rai Chiang Rai,- m.,2020.0,2.0,4.0,100.0,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2473,The Bloom Sukhumvit 71,Watthana Bangkok,2.7 m.,2012.0,1.0,24.0,195.0,45.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
2474,The BluX,Muang Chon Buri Chonburi,- m.,2017.0,2.0,7.0,153.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
2475,The Blue Condominium,Muang Nakhon Sawan Nakhon Sawan,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,The Blue Residence,Bang Lamung Chonburi,,2013.0,2.0,8.0,331.0,,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2477,The Breeze,Muang Nonthaburi Nonthaburi,- m.,2011.0,3.0,8.0,231.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2478,The Breeze Bangsaray,Sattahip Chonburi,,2021.0,1.0,8.0,73.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2479,The Breeze Hua Hin,Hua Hin Prachaubkirikhan,,2010.0,6.0,6.0,152.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
2480,The Breeze Narathiwas,Yan Nawa Bangkok,2.7 m.,2012.0,1.0,37.0,294.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2481,The CUBE Urban Sathorn - Chan,Bang Kho Laem Bangkok,2.45 m.,2020.0,1.0,8.0,135.0,55.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1
2482,The Cabana,Phra Pra Daeng Samut Prakarn,2.55 m.,2016.0,3.0,8.0,719.0,38.0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1
2483,The Cache Lamlukka Klong 2,Lam Luk Ka Pathumthani,- m.,2010.0,8.0,5.0,592.0,22.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2484,The Cache Rama 3 - Samrong,Phra Pra Daeng Samut Prakarn,- m.,2010.0,4.0,5.0,308.0,22.0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
2485,The Cadogan Private Residence,Watthana Bangkok,,2005.0,1.0,7.0,23.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
2486,The Capital Ekamai - Thonglor,Huai Khwang Bangkok,3 m.,2015.0,1.0,25.0,281.0,50.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2487,The Capital Park Sukhumvit 50,Khlong Toei Bangkok,,2010.0,1.0,8.0,,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2488,The Capital Ratchaprarop - Vibhavadi,Phaya Thai Bangkok,3 m.,2014.0,1.0,33.0,537.0,40.0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
2489,The Capital Sukhumvit 30/1,Khlong Toei Bangkok,,2016.0,1.0,8.0,92.0,,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1
2490,The Castell Khao Kho,Khao Kho Phetchabun,,2019.0,1.0,2.0,49.0,,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0
2491,The Center Condominium,Lam Luk Ka Pathumthani,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,The Centro Condo Bangsaen,Muang Chon Buri Chonburi,- m.,2021.0,2.0,8.0,304.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2493,The Change Relax,Muang Nakhon Ratchasima Nakhon Ratchasima,2.65 m.,2015.0,5.0,8.0,524.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2494,The Change Smart Value,Muang Nakhon Ratchasima Nakhon Ratchasima,,2019.0,3.0,8.0,511.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2495,The Chezz Metro Life,Bang Lamung Chonburi,- m.,2014.0,1.0,7.0,169.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
2496,The Classy Ratchadaphisek 19,Chatuchak Bangkok,- m.,2011.0,1.0,8.0,49.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2497,The Clev Riverline Chaophraya - Wongsawang,Muang Nonthaburi Nonthaburi,2.5 m.,2022.0,1.0,36.0,598.0,50.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2498,The Cliff,Bang Lamung Chonburi,,2010.0,1.0,27.0,426.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1
2499,The Cloud,Bang Lamung Chonburi,2.60 m.,2016.0,1.0,20.0,161.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2500,The Clover Thonglor,Watthana Bangkok,,2010.0,5.0,9.0,590.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2501,The Club House Residence,Bang Lamung Chonburi,,2014.0,1.0,6.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2502,The Coast Condominium,Bang Na Bangkok,,2012.0,2.0,35.0,775.0,35.0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1
2503,The Collect Ratchada 32,115 Chatuchak Bangkok,"2.4,4.3 m.",2020.0,1.0,8.0,64.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2504,The Collection,Khlong Toei Bangkok,"2.85,4.5 m.",2022.0,2.0,7.0,518.0,115.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2505,The Color Living Condominium,Muang Samut Prakarn Samut Prakarn,,2005.0,2.0,12.0,,,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
2506,The Colory Vivid,Huai Khwang Bangkok,- m.,2011.0,1.0,8.0,190.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2507,The Column Ratchaphruk,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,The Complete Narathiwat,Yan Nawa Bangkok,- m.,2010.0,1.0,31.0,185.0,45.0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
2509,The Complete Rajprarop,Ratchathewi Bangkok,- m.,2008.0,2.0,33.0,547.0,30.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2510,The Concord,Watthana Bangkok,,1998.0,1.0,15.0,39.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2511,The Connexion,Muang Nonthaburi Nonthaburi,,1996.0,4.0,8.0,200.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2512,The Connexion 2,Muang Nonthaburi Nonthaburi,,2016.0,1.0,8.0,117.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2513,The Courtyard Khaoyai,Pak Chong Nakhon Ratchasima,,2017.0,2.0,7.0,124.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2514,The Courtyard Rayong,Muang Rayong Rayong,- m.,2019.0,1.0,7.0,137.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2515,The Cove,Bang Lamung Chonburi,,2011.0,1.0,17.0,100.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0
2516,The Crest Park Residences,1144 Chatuchak Bangkok,- m.,,1.0,38.0,429.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2517,The Crest Phaholyothin 11,Phaya Thai Bangkok,2.6 m.,2012.0,1.0,30.0,163.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
2518,The Crest Ruamrudee,Pathum Wan Bangkok,2.45 m.,2011.0,1.0,7.0,37.0,55.0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2519,The Crest Santora huahin,Hua Hin Prachaubkirikhan,2.55 m.,2014.0,4.0,10.0,181.0,,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0
2520,The Crest Sukhumvit 24,Khlong Toei Bangkok,2.4 m.,2013.0,1.0,8.0,82.0,55.0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
2521,The Crest Sukhumvit 34,Watthana Bangkok,2.7 m.,2014.0,1.0,28.0,265.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
2522,The Crest Sukhumvit 49,Watthana Bangkok,- m.,2013.0,1.0,8.0,88.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2523,The Crystal Bliss @ Rattanathibet,Muang Nonthaburi Nonthaburi,- m.,2020.0,1.0,19.0,546.0,30.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2524,The Crystal Condo,Muang Nonthaburi Nonthaburi,- m.,2014.0,1.0,8.0,129.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2525,The Cube Boutique Ramintra 109,Min Buri Bangkok,- m.,2021.0,1.0,8.0,68.0,65.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2526,The Cube Chaengwattana,Lak Si Bangkok,- m.,2013.0,5.0,5.0,250.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2527,The Cube Nawamin - Ramintra,Bueng Kum Bangkok,- m.,2017.0,2.0,8.0,338.0,36.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
2528,The Cube North Chaengwattana 12,Lak Si Bangkok,2.7 m.,2020.0,1.0,7.0,78.0,55.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
