unit_type_id,project_id,project_name,unit_type
1667,829,HQ Thonglor,1 Bedroom  (40.50 - 55.50 sq.m.)
1668,830,HYDE Heritage Thonglor,1 Bedroom (40.0 - 58.70 sq.m.)
1669,830,HYDE Heritage Thonglor,Penthouse (357.0 sq.m.)
1670,830,HYDE Heritage Thonglor,Duplex Penthouse (234.0 - 326.0 sq.m.)
1671,830,HYDE Heritage Thonglor,3 Bedrooms (111.30 - 186.0 sq.m.)
1672,830,HYDE Heritage Thonglor,2 Bedrooms (68.20 - 86.80 sq.m.)
1673,831,HYPARC  RESIDENCES HANGDONG,Type C (116.0 - 123.0 sq.m.)
1674,831,HYPARC  RESIDENCES HANGDONG,Type B (59.0 - 63.0 sq.m.)
1675,831,HYPARC  RESIDENCES HANGDONG,Type A (55.0 - 59.0 sq.m.)
1676,832,Hagone,No information
1677,833,Hallmark Chaengwattana,Studio (24.0 sq.m.)
1678,833,Hallmark Chaengwattana,2 Bedroom (48.0 sq.m.)
1679,833,Hallmark Chaengwattana,1 Bedroom  (28.50 - 39.0 sq.m.)
1680,834,Hallmark Ngamwongwan,2 Bedroom (38.0 - 49.0 sq.m.)
1681,834,Hallmark Ngamwongwan,1 Bedroom (24.00 - 30.51 sq.m.)
1682,835,Hampton Residence Bangkok,No information
1683,836,Hampton Thonglor 10,3 Bedroom (252.60 sq.m.)
1684,836,Hampton Thonglor 10,2 Bedroom (92.20 sq.m.)
1685,837,Hansar Rajdamri,1 Bedroom (70.0 - 0.0 sq.m.)
1686,837,Hansar Rajdamri,2 Bedroom (114.0 - 0.0 sq.m.)
1687,838,Happy Condo Donmuang The Terminal,1 Bedroom (24.0 - 35.0 sq.m.)
1688,839,Happy Condo Ladprao 101,2 Bedrooms (62.35 - 68.40 sq.m.)
1689,839,Happy Condo Ladprao 101,1 Bedroom (41.19 - 42.93 sq.m.)
1690,839,Happy Condo Ladprao 101,Studio (27.75 - 37.13 sq.m.)
1691,840,Happy Condo Laksi - Donmuang,No information
1692,841,Happy Condo Ratchada 18,1 Bedrooms (41.20 - 56.0 sq.m.)
1693,841,Happy Condo Ratchada 18,2 Bedrooms (51.30 - 79.62 sq.m.)
1694,841,Happy Condo Ratchada 18,Studio (27.70 - 35.70 sq.m.)
1695,842,Happy Place Tower,No information
1696,843,Harmony Living Pahonyothin 11,No information
1697,844,Harmony Living Sukhumvit 15,No information
1698,845,Hasu Haus,1 Bedroom (31.0 - 41.0 sq.m.)
1699,845,Hasu Haus,2 Bedrooms (61.75 - 65.25 sq.m.)
1700,845,Hasu Haus,3 Bedrooms (92.25 sq.m.)
1701,846,Haus 23 Ratchada - Ladprao,Duplex (56.50 sq.m.)
1702,846,Haus 23 Ratchada - Ladprao,1 Bedroom (30.50 - 61.50 sq.m.)
1703,846,Haus 23 Ratchada - Ladprao,2 Bedrooms (52.0 - 85.0 sq.m.)
1704,847,Haven Luxe,No information
1705,848,Haven Phaholyothin,1 Bedroom  (34.50 - 51.0 sq.m.)
1706,848,Haven Phaholyothin,Studio (27.0 sq.m.)
1707,849,Hawaii Tower,No information
1708,850,Heritage Condominium,No information
1709,851,Hi Sukhumvit 93,2 Bedroom (40.0 sq.m.)
1710,851,Hi Sukhumvit 93,1 Bedroom Plus  (39.0 sq.m.)
1711,851,Hi Sukhumvit 93,1 Bedroom (28.0 - 34.70 sq.m.)
1712,852,Hill Myna Condotel,2 Bedrooms (70.0 sq.m.)
1713,852,Hill Myna Condotel,1 Bedroom (32.0 - 35.0 sq.m.)
1714,853,Hill Side Payap Condominium 7,Studio (N/A sq.m.)
1715,854,Hillside Condominium 1,Studio (N/A sq.m.)
1716,855,Hillside Condominium 2,No information
1717,856,Hillside Condominium 3,2 Bedroom (62.0 - 596.0 sq.m.)
1718,856,Hillside Condominium 3,1 Bedroom (63.0 - 87.0 sq.m.)
1719,856,Hillside Condominium 3,Studio (35.0 - 47.0 sq.m.)
1720,857,Hillside Condominium 4,No information
1721,858,Hillside Payap Condominium 8,Studio (N/A sq.m.)
1722,859,Hillside Payap Condominium 9,Studio (N/A sq.m.)
1723,860,Hilltania Chiang Mai,2 Bedrooms (N/A sq.m.)
1724,860,Hilltania Chiang Mai,1 Bedroom (N/A sq.m.)
1725,861,Himma Garden Condominium,Duplex (N/A sq.m.)
1726,861,Himma Garden Condominium,2 Bedroom (N/A sq.m.)
1727,861,Himma Garden Condominium,1 Bedroom (N/A sq.m.)
1728,862,Hive Sathorn,1 Bedroom (30.50 - 47.0 sq.m.)
1729,862,Hive Sathorn,3 Bedrooms (106.50 - 110.0 sq.m.)
1730,862,Hive Sathorn,2 Bedrooms (58.0 - 72.50 sq.m.)
1731,863,Hive Sukhumvit 65,1 Bedroom (38.50 - 51.50 sq.m.)
1732,863,Hive Sukhumvit 65,Studio (30.50 sq.m.)
1733,863,Hive Sukhumvit 65,2 Bedrooms (65.50 - 66.0 sq.m.)
1734,864,Hive Taksin,1 Bedroom (39.50 - 53.50 sq.m.)
1735,864,Hive Taksin,Studio (30.0 sq.m.)
1736,864,Hive Taksin,2 Bedrooms (65.0 - 73.50 sq.m.)
1737,864,Hive Taksin,3 Bedrooms (95.50 sq.m.)
1738,865,Holiday Condo View Pattaya,No information
1739,866,Hua Hin Seaview Paradise,No information
1740,867,Huay Kaew Condotel,No information
1741,868,Hue Sukhumvit,No information
1742,869,Humble Living @ Chintawet,1 Bedroom  (33.0 - 40.0 sq.m.)
1743,869,Humble Living @ Chintawet,2 Bedroom (56.0 - 71.0 sq.m.)
1744,869,Humble Living @ Chintawet,Studio (21.0 - 24.0 sq.m.)
1745,870,Humble Living @ Fueangfu,2 Bedroom (38.0 - 46.0 sq.m.)
1746,870,Humble Living @ Fueangfu,1 Bedroom (23.0 - 29.0 sq.m.)
1747,871,Humble Living @ Suppalerk,1 Bedroom (27.0 - 30.0 sq.m.)
1748,871,Humble Living @ Suppalerk,Studio  (23.0 sq.m.)
1749,872,Hyde Park Residence,No information
1750,873,Hyde Sukhumvit,3 Bedrooms (97.0 - 183.0 sq.m.)
1751,873,Hyde Sukhumvit,1 Bedroom (31.0 - 76.0 sq.m.)
1752,873,Hyde Sukhumvit,2 Bedrooms (72.0 - 113.0 sq.m.)
1753,873,Hyde Sukhumvit,Penthouse (436.55 - 497.0 sq.m.)
1754,874,Hyde Sukhumvit 11,Penthouse  (132.0 - 160.0 sq.m.)
1755,874,Hyde Sukhumvit 11,2 Bedrooms (53.0 - 63.0 sq.m.)
1756,874,Hyde Sukhumvit 11,3 Bedrooms (85.0 - 88.0 sq.m.)
1757,874,Hyde Sukhumvit 11,Studio (27.0 - 28.0 sq.m.)
1758,874,Hyde Sukhumvit 11,Duplex (60.0 sq.m.)
1759,874,Hyde Sukhumvit 11,1 Bedroom (33.0 sq.m.)
1760,875,Hype Sathorn-Thonburi,No information
1761,876,I - Zen Ekamai - Raminthra,No information
1762,877,I CONDO Kaset,1 Bedroom (24.0 - 31.0 sq.m.)
1763,877,I CONDO Kaset,2 Bedroom (45.0 sq.m.)
1764,878,I CONDO Sukhapiban 2,2 Bedroom (47.0 sq.m.)
1765,878,I CONDO Sukhapiban 2,1 Bedroom (30.0 sq.m.)
1766,879,I CONDO Sukhumvit 103,1 Bedroom (30.0 - 32.0 sq.m.)
1767,879,I CONDO Sukhumvit 103,2 Bedroom (47.0 sq.m.)
1768,880,I CONDO Sukhumvit 105,2 Bedroom (47.0 sq.m.)
1769,880,I CONDO Sukhumvit 105,1 Bedroom (30.0 sq.m.)
1770,881,I-House Laguna Garden,1 Bedroom (50.0 sq.m.)
1771,881,I-House Laguna Garden,Studio (26.0 sq.m.)
1772,882,I-House Rama IX - Ekamai,Studio (28.0 - 0.0 sq.m.)
1773,882,I-House Rama IX - Ekamai,1 Bedroom (56.0 - 0.0 sq.m.)
1774,883,IDEO Blucove Sathorn,1 Bedroom (35.0 - 55.0 sq.m.)
1775,883,IDEO Blucove Sathorn,2 Bedroom (62.0 - 68.0 sq.m.)
1776,884,IDEO Blucove Sukhumvit,2 Bedroom (48.72 - 63.15 sq.m.)
1777,884,IDEO Blucove Sukhumvit,1 Bedroom  (35.08 - 45.69 sq.m.)
1778,884,IDEO Blucove Sukhumvit,Studio (26.59 - 29.07 sq.m.)
1779,885,IDEO Charan 70,Studio (26.0 sq.m.)
1780,885,IDEO Charan 70,2 Bedrooms (55.50 sq.m.)
1781,885,IDEO Charan 70,1 Bedroom (30.50 - 34.0 sq.m.)
1782,886,IDEO Chula - Samyan,2 Bedrooms (52.50 - 70.50 sq.m.)
1783,886,IDEO Chula - Samyan,1 Bedroom (30.50 - 47.50 sq.m.)
1784,886,IDEO Chula - Samyan,Studio (26.0 - 30.50 sq.m.)
1785,887,IDEO Ladprao 17,2 Bedrooms (60.0 - 70.0 sq.m.)
1786,887,IDEO Ladprao 17,1 Bedroom (33.0 - 50.0 sq.m.)
1787,888,IDEO Ladprao 5,2 Bedrooms (55.0 - 61.0 sq.m.)
1788,888,IDEO Ladprao 5,1 Bedroom (33.0 - 49.0 sq.m.)
1789,889,IDEO Mix Phaholyothin,1 Bedroom (30.0 - 38.0 sq.m.)
1790,889,IDEO Mix Phaholyothin,2 Bedroom (58.0 sq.m.)
1791,890,IDEO Mix Sukhumvit 103,Studio (24.25 - 25.0 sq.m.)
1792,890,IDEO Mix Sukhumvit 103,1 Bedroom (30.50 - 36.70 sq.m.)
1793,891,IDEO Mobi Asoke,1 Bedroom (24.0 sq.m.)
1794,891,IDEO Mobi Asoke,2 Bedrooms (55.0 - 61.0 sq.m.)
1795,891,IDEO Mobi Asoke,1 Bedroom Duplex (45.0 sq.m.)
1796,892,IDEO Mobi Bangsue Grand Interchange,2 Bedroom (47.50 sq.m.)
1797,892,IDEO Mobi Bangsue Grand Interchange,1 Bedroom  (26.0 - 32.60 sq.m.)
1798,892,IDEO Mobi Bangsue Grand Interchange,Studio  (22.0 - 27.20 sq.m.)
1799,893,IDEO Mobi Charan - Interchange,Studio (21.50 sq.m.)
1800,893,IDEO Mobi Charan - Interchange,2 Bedrooms (45.0 sq.m.)
1801,893,IDEO Mobi Charan - Interchange,1 Bedroom (33.50 sq.m.)
1802,894,IDEO Mobi Phayathai,2 Bedrooms (41.85 - 51.83 sq.m.)
1803,894,IDEO Mobi Phayathai,Duplex (42.60 - 60.43 sq.m.)
1804,894,IDEO Mobi Phayathai,Studio (20.78 - 23.51 sq.m.)
1805,894,IDEO Mobi Phayathai,1 Bedroom (29.90 - 30.53 sq.m.)
1806,895,IDEO Mobi Rama 9,2 Bedrooms (50.0 sq.m.)
1807,895,IDEO Mobi Rama 9,Studio (20.72 sq.m.)
1808,895,IDEO Mobi Rama 9,Duplex (61.96 sq.m.)
1809,895,IDEO Mobi Rama 9,1 Bedroom (30.0 sq.m.)
1810,896,IDEO Mobi Rangnam,1 Bedroom (30.10 - 40.50 sq.m.)
1811,896,IDEO Mobi Rangnam,2 Bedrooms (48.75 - 65.95 sq.m.)
1812,896,IDEO Mobi Rangnam,Studio (27.90 - 30.20 sq.m.)
1813,897,IDEO Mobi Sathorn,Studio (21.18 - 25.18 sq.m.)
1814,897,IDEO Mobi Sathorn,1 Bedroom (29.34 - 30.30 sq.m.)
1815,897,IDEO Mobi Sathorn,Duplex (41.50 - 61.23 sq.m.)
1816,897,IDEO Mobi Sathorn,2 Bedrooms (51.69 - 42.14 sq.m.)
1817,898,IDEO Mobi Sukhumvit,2 Bedrooms (42.0 - 60.0 sq.m.)
1818,898,IDEO Mobi Sukhumvit,Studio (21.0 sq.m.)
1819,898,IDEO Mobi Sukhumvit,1 Bedroom (30.0 sq.m.)
1820,898,IDEO Mobi Sukhumvit,Duplex (61.20 sq.m.)
1821,899,IDEO Mobi Sukhumvit 40,3 Bedroom (97.0 sq.m.)
1822,899,IDEO Mobi Sukhumvit 40,2 Bedrooms (50.0 - 81.0 sq.m.)
1823,899,IDEO Mobi Sukhumvit 40,1 Bedroom Plus (52.0 sq.m.)
1824,899,IDEO Mobi Sukhumvit 40,1 Bedroom (34.90 - 47.50 sq.m.)
1825,900,IDEO Mobi Sukhumvit 66,2 Bedroom (80.50 - 86.0 sq.m.)
1826,900,IDEO Mobi Sukhumvit 66,1 Bedroom Plus (52.50 sq.m.)
1827,900,IDEO Mobi Sukhumvit 66,1 Bedroom (34.80 - 41.0 sq.m.)
1828,901,IDEO Mobi Sukhumvit Eastgate,Studio (22.0 sq.m.)
1829,901,IDEO Mobi Sukhumvit Eastgate,1 Bedroom (30.0 sq.m.)
1830,902,IDEO Mobi Sukhumvit Eastpoint,1 Bedroom (36.0 sq.m.)
1831,902,IDEO Mobi Sukhumvit Eastpoint,Duplex (50.0 sq.m.)
1832,902,IDEO Mobi Sukhumvit Eastpoint,Studio (26.0 sq.m.)
1833,902,IDEO Mobi Sukhumvit Eastpoint,2 Bedrooms (54.0 - 56.0 sq.m.)
1834,903,IDEO Mobi Wongsawang Interchange,1 Bedroom (24.50 - 30.0 sq.m.)
1835,903,IDEO Mobi Wongsawang Interchange,Studio (21.50 sq.m.)
1836,903,IDEO Mobi Wongsawang Interchange,2 Bedrooms (48.0 sq.m.)
1837,904,IDEO Morph 38,1 Bedroom (23.0 - 37.0 sq.m.)
1838,905,IDEO New Rama 9,1 Bedroom Hybrid (34.0 sq.m.)
1839,905,IDEO New Rama 9,1 Bedroom (30.0 - 50.0 sq.m.)
1840,905,IDEO New Rama 9,Studio Hybrid (26.0 sq.m.)
1841,905,IDEO New Rama 9,Studio (26.0 sq.m.)
1842,906,IDEO O2,2 Bedroom (53.0 sq.m.)
1843,906,IDEO O2,2 Bedroom (46.20 sq.m.)
1844,906,IDEO O2,1 Bedroom (32.40 sq.m.)
1845,906,IDEO O2,Studio (26.20 sq.m.)
1846,907,IDEO Phaholyothin - Chatujak,1 Bedroom (34.0 - 34.50 sq.m.)
1847,907,IDEO Phaholyothin - Chatujak,Studio  (24.50 - 27.0 sq.m.)
1848,907,IDEO Phaholyothin - Chatujak,2 Bedroom (57.50 - 72.0 sq.m.)
1849,907,IDEO Phaholyothin - Chatujak,1 Bedroom Plus (45.0 - 49.0 sq.m.)
1850,908,IDEO Q Chula - Samyan,2 Bedrooms (47.0 - 50.0 sq.m.)
1851,908,IDEO Q Chula - Samyan,1 Bedroom (33.50 - 34.0 sq.m.)
1852,908,IDEO Q Chula - Samyan,Duplex (66.0 - 0.0 sq.m.)
1853,908,IDEO Q Chula - Samyan,Studio (21.0 - 28.50 sq.m.)
1854,909,IDEO Q Phayathai,Duplex (61.0 sq.m.)
1855,909,IDEO Q Phayathai,2 Bedrooms (70.0 - 75.0 sq.m.)
1856,909,IDEO Q Phayathai,1 Bedroom (35.0 - 50.0 sq.m.)
1857,910,IDEO Q Ratchathewi,1 Bedrooms (34.0 sq.m.)
1858,910,IDEO Q Ratchathewi,2 Bedrooms (47.10 - 60.0 sq.m.)
1859,911,IDEO Q Siam - Ratchathewi,2 Bedroom (51.0 - 69.0 sq.m.)
1860,911,IDEO Q Siam - Ratchathewi,1 Bedroom (29.50 - 37.0 sq.m.)
1861,912,IDEO Q Sukhumvit 36,No information
1862,913,IDEO Q Victory,2 Bedrooms (48.0 - 60.50 sq.m.)
1863,913,IDEO Q Victory,1 Bedroom (35.50 sq.m.)
1864,913,IDEO Q Victory,Studio (28.0 sq.m.)
1865,914,IDEO Rama 9 - Asoke,2 Bedrooms (52.0 - 60.50 sq.m.)
1866,914,IDEO Rama 9 - Asoke,1 Bedroom (31.0 - 34.0 sq.m.)
1867,914,IDEO Rama 9 - Asoke,Studio (26.0 sq.m.)
1868,915,IDEO Ratchada - Huaykwang,2 Bedrooms  (59.94 - 63.93 sq.m.)
1869,915,IDEO Ratchada - Huaykwang,Studio (26.12 - 26.30 sq.m.)
1870,915,IDEO Ratchada - Huaykwang,1 Bedroom  (34.63 - 47.36 sq.m.)
1871,916,IDEO Ratchada - Sutthisan,2 Bedrooms (46.0 - 71.50 sq.m.)
1872,916,IDEO Ratchada - Sutthisan,1 Bedroom (33.50 - 34.50 sq.m.)
1873,916,IDEO Ratchada - Sutthisan,Studio (28.50 - 29.0 sq.m.)
1874,917,IDEO Sathorn - Taksin,2 Bedrooms (80.50 sq.m.)
1875,917,IDEO Sathorn - Taksin,1 Bedroom (31.0 - 35.0 sq.m.)
1876,917,IDEO Sathorn - Taksin,Studio (25.50 - 28.50 sq.m.)
1877,918,IDEO Sathorn - Thapra,Studio (21.10 - 21.76 sq.m.)
1878,918,IDEO Sathorn - Thapra,1 Bedroom (30.56 - 31.52 sq.m.)
1879,918,IDEO Sathorn - Thapra,2 Bedrooms (45.22 - 45.75 sq.m.)
1880,919,IDEO Sathorn - Wongwian Yai,Studio  (26.50 - 27.50 sq.m.)
1881,919,IDEO Sathorn - Wongwian Yai,1 Bedroom (33.50 - 34.0 sq.m.)
1882,919,IDEO Sathorn - Wongwian Yai,2 Bedrooms (55.50 - 69.50 sq.m.)
1883,920,IDEO Sukhumvit - Rama 4,2 Bedrooms (65.0 - 75.0 sq.m.)
1884,920,IDEO Sukhumvit - Rama 4,1 Bedroom (34.50 - 44.0 sq.m.)
1885,920,IDEO Sukhumvit - Rama 4,Studio (29.50 sq.m.)
1886,921,IDEO Sukhumvit 115,1 Bedroom  (34.0 sq.m.)
1887,921,IDEO Sukhumvit 115,2 Bedroom (62.0 sq.m.)
1888,921,IDEO Sukhumvit 115,Studio (27.50 - 29.50 sq.m.)
1889,922,IDEO Sukhumvit 93,2 Bedroom (51.0 - 69.0 sq.m.)
1890,922,IDEO Sukhumvit 93,Studio  (25.0 - 28.0 sq.m.)
1891,922,IDEO Sukhumvit 93,1 Bedroom (31.0 - 47.0 sq.m.)
1892,923,IDEO Tha Phra Interchange,Studio (27.50 sq.m.)
1893,923,IDEO Tha Phra Interchange,1 Bedroom  (34.50 sq.m.)
1894,923,IDEO Tha Phra Interchange,2 Bedroom (63.0 - 71.0 sq.m.)
1895,924,IDEO Verve Ratchaprarop,2 Bedroom (70.50 - 71.25 sq.m.)
1896,924,IDEO Verve Ratchaprarop,1 Bedroom (35.0 - 47.20 sq.m.)
1897,925,IDEO Verve Sukhumvit,2 Bedrooms (56.33 - 63.74 sq.m.)
1898,925,IDEO Verve Sukhumvit,Studio (30.51 - 35.46 sq.m.)
1899,925,IDEO Verve Sukhumvit,1 Bedroom (42.60 - 45.32 sq.m.)
1900,926,IDEO Wutthakat,2 Bedrooms (45.0 sq.m.)
1901,926,IDEO Wutthakat,1 Bedroom (21.0 - 30.0 sq.m.)
1902,926,IDEO Wutthakat,Studio (20.0 - 21.0 sq.m.)
1903,927,IKON Sukhumvit 77,Studio (23.0 - 26.0 sq.m.)
1904,927,IKON Sukhumvit 77,2 Bedrooms (34.0 - 47.0 sq.m.)
1905,927,IKON Sukhumvit 77,1 Bedroom Plus (34.0 - 35.0 sq.m.)
1906,927,IKON Sukhumvit 77,1 Bedroom (27.0 - 32.0 sq.m.)
1907,928,IRIS Avenue Onnuch - Suvarnabhumi,1 Bedroom (28.0 sq.m.)
1908,928,IRIS Avenue Onnuch - Suvarnabhumi,Studio (28.0 sq.m.)
1909,929,IRIS Westgate Bangyai,1 Bedroom (25.92 - 41.90 sq.m.)
1910,930,ISSI Condo Suksawat,1 Bedroom (25.0 - 30.0 sq.m.)
1911,930,ISSI Condo Suksawat,2 Bedrooms (41.0 - 55.0 sq.m.)
1912,931,ITF Silom Palace,No information
1913,932,IVORY Ratchada - Ladprao,1 Bedrooms Plus (33.05 - 40.99 sq.m.)
1914,932,IVORY Ratchada - Ladprao,1 Bedroom (24.16 - 24.59 sq.m.)
1915,932,IVORY Ratchada - Ladprao,1 Bedroom Exclusive (28.09 - 28.59 sq.m.)
1916,932,IVORY Ratchada - Ladprao,1 Bedroom Extra (28.97 - 30.44 sq.m.)
1917,933,Icon I,No information
1918,934,Icon II,No information
1919,935,Icon III,No information
1920,936,Ideal 24,No information
1921,937,Im Fine Bangna,2 Bedroom (55.50 - 69.50 sq.m.)
1922,937,Im Fine Bangna,1 Bedroom (30.0 - 48.48 sq.m.)
1923,938,Impress Town Chiangmai,No information
1924,939,Impression Ekkamai,Duplex 3 Bedrooms (134.0 - 139.0 sq.m.)
1925,939,Impression Ekkamai,Duplex 2 Bedrooms (84.50 - 100.50 sq.m.)
1926,939,Impression Ekkamai,3 Bedrooms (77.50 - 98.0 sq.m.)
1927,939,Impression Ekkamai,2 Bedrooms (47.0 - 83.0 sq.m.)
1928,939,Impression Ekkamai,1 Bedroom (30.0 - 48.0 sq.m.)
1929,940,Incio,1 Bedroom (22.45 - 57.0 sq.m.)
1930,940,Incio,2 Bedroom (48.61 - 65.50 sq.m.)
1931,941,Indra Condo Ville,No information
1932,942,Indy Condo,2 Bedroom (58.90 sq.m.)
1933,942,Indy Condo,1 Bedroom (28.0 sq.m.)
1934,943,Infiniti Condo,Type C (60.0 sq.m.)
1935,943,Infiniti Condo,Type A (27.0 sq.m.)
1936,943,Infiniti Condo,Type B (35.0 sq.m.)
1937,944,Infinity One Chonburi,No information
1938,945,Inspire Place ABAC-Rama IX,No information
1939,946,Inter Lux Premier Sukhumvit 13,1 Bedroom (28.0 - 39.0 sq.m.)
1940,946,Inter Lux Premier Sukhumvit 13,2 Bedroom (49.0 - 94.0 sq.m.)
1941,946,Inter Lux Premier Sukhumvit 13,3 Bedroom  (120.0 sq.m.)
1942,947,Inter Park Condo,1 Bedroom (31.0 sq.m.)
1943,948,Intercontinental Residences Hua Hin,No information
1944,949,Intro Phaholyothin - Pradipat,Duo Deluxe (45.31 sq.m.)
1945,949,Intro Phaholyothin - Pradipat,Freedom Pad (54.66 sq.m.)
1946,949,Intro Phaholyothin - Pradipat,Grand Solo (37.56 - 38.30 sq.m.)
1947,949,Intro Phaholyothin - Pradipat,Family Xtenn (138.27 sq.m.)
1948,949,Intro Phaholyothin - Pradipat,Duplex Penthouse (95.33 sq.m.)
1949,950,Issara Collection Sathorn,3 Bedroom (151.0 - 244.0 sq.m.)
1950,950,Issara Collection Sathorn,Duplex (170.50 - 201.0 sq.m.)
1951,950,Issara Collection Sathorn,2 Bedroom (108.0 - 126.0 sq.m.)
1952,951,Issara@42 Sukhumvit,3 Bedroom (198.0 sq.m.)
1953,951,Issara@42 Sukhumvit,2 Bedroom (76.0 sq.m.)
1954,952,Itsara Condominium,No information
1955,953,Ivy Ampio,1 Bedroom  (42.0 sq.m.)
1956,953,Ivy Ampio,Studio (33.0 sq.m.)
1957,953,Ivy Ampio,Duplex (114.0 sq.m.)
1958,953,Ivy Ampio,2 Bedroom (77.0 sq.m.)
1959,954,Ivy Ratchada,Suite of Dream (35.0 sq.m.)
1960,954,Ivy Ratchada,Corner Suite  (40.0 - 42.0 sq.m.)
1961,954,Ivy Ratchada,Ratchada Suite (30.0 sq.m.)
1962,954,Ivy Ratchada,Executive Suite (65.0 - 66.0 sq.m.)
1963,955,Ivy Residence Pinklao,1 Bedroom (40.0 - 48.0 sq.m.)
1964,955,Ivy Residence Pinklao,2 Bedroom (78.0 - 90.0 sq.m.)
1965,956,Ivy River,Chaphaya Suite (30.0 sq.m.)
1966,956,Ivy River,Exclusive Penthouse (95.50 - 101.0 sq.m.)
1967,956,Ivy River,Skyline Suite (39.0 - 43.50 sq.m.)
1968,956,Ivy River,Krugthep Suite (68.0 sq.m.)
1969,956,Ivy River,Suite of Dream (35.0 sq.m.)
1970,956,Ivy River,Exclusive River Suite (56.50 - 70.0 sq.m.)
1971,957,Ivy Sathorn 10,2 Bedroom (75.0 sq.m.)
1972,957,Ivy Sathorn 10,Studio (33.0 sq.m.)
1973,957,Ivy Sathorn 10,1 Bedroom  (35.0 - 44.0 sq.m.)
1974,958,Ivy Thonglor,1 Bedroom (85.20 - 85.80 sq.m.)
1975,958,Ivy Thonglor,Studio (35.20 sq.m.)
1976,958,Ivy Thonglor,1 Bedroom (42.80 sq.m.)
1977,959,J C Tower Inthramara,No information
1978,960,J Condo Rama 2,1 Bedroom (26.0 - 30.0 sq.m.)
1979,960,J Condo Rama 2,2 Bedroom (40.0 - 65.0 sq.m.)
1980,961,J Condo Sathorn-Kanlapaphruek,2 Bedroom (43.0 sq.m.)
1981,961,J Condo Sathorn-Kanlapaphruek,1 Bedroom (28.0 - 35.0 sq.m.)
1982,962,J.C.Tower,No information
1983,963,J.W. Boulevard Srivara,1 Bedroom  (N/A sq.m.)
1984,963,J.W. Boulevard Srivara,Studio (29.62 sq.m.)
1985,963,J.W. Boulevard Srivara,2 Bedrooms (66.62 sq.m.)
1986,964,J.W. City Ratchada 32,No information
1987,965,J.W. Suite,Studio (28.35 - 32.55 sq.m.)
1988,966,JC Tower,No information
1989,967,JJ Airport Condotel,No information
1990,968,JP Smart,No information
1991,969,JRY Rama 9,1 Bedroom (31.80 - 35.60 sq.m.)
1992,969,JRY Rama 9,Duplex (36.50 - 60.70 sq.m.)
1993,969,JRY Rama 9,2 Bedrooms (50.80 - 60.40 sq.m.)
1994,970,JW Condo,Studio (24.10 sq.m.)
1995,970,JW Condo,1 Bedroom  (29.20 - 47.70 sq.m.)
1996,971,JW Station @Ramintra,1 Bedroom (23.90 - 37.91 sq.m.)
1997,971,JW Station @Ramintra,2 Bedrooms (N/A sq.m.)
1998,972,Jaran Garden,No information
1999,973,Jasmine Grande Residence,No information
2000,974,Jewelry Trade Center,No information
2001,975,Jin Wellbeing County,1 Bedroom Plus (63.0 - 66.0 sq.m.)
2002,975,Jin Wellbeing County,1 Bedroom (43.0 - 46.0 sq.m.)
2003,976,Jittrapa Place,No information
2004,977,Johnny Tower,2 Bedroom (60.0 sq.m.)
2005,977,Johnny Tower,Studio (35.0 - 50.0 sq.m.)
2006,978,Jomtien Beach Mountain 6,No information
2007,979,Jomtien Beach Mountain 7,No information
2008,980,Jomtien Beach Paradise,No information
2009,981,Jomtien Beach Penthouses,No information
2010,982,Jomtien Bech Condominium,No information
2011,983,Jomtien Condotel,No information
2012,984,Jomtien Hills Resort,No information
2013,985,Jomtien Plaza Condotel,No information
2014,986,Jomtien Plaza Residence,No information
2015,987,Jomtien Sweet Condotel 1,No information
2016,988,Jomtien Thip Condotel,No information
2017,989,Juldis Mansion,No information
2018,990,Juldis River Mansion,No information
2019,991,K K Khon Kaen,No information
2020,992,K Line Mansion,No information
2021,993,KALM Penthouse,3 Bedrooms (127.0 - 175.0 sq.m.)
2022,993,KALM Penthouse,2 Bedrooms (100.0 - 114.0 sq.m.)
2023,994,KAVE TU,2 Bedrooms (40.42 - 44.77 sq.m.)
2024,994,KAVE TU,1 Bedrooms Plus (34.06 - 39.58 sq.m.)
2025,994,KAVE TU,1 Bedroom Exclusive (28.32 - 28.38 sq.m.)
2026,994,KAVE TU,1 Bedroom Extra (27.18 - 35.71 sq.m.)
2027,994,KAVE TU,1 Bedroom (23.93 - 25.48 sq.m.)
2028,995,KAVE Town Space,1 Bedroom (23.77 - 38.43 sq.m.)
2029,995,KAVE Town Space,1 Bedroom Extra (27.12 - 38.43 sq.m.)
2030,995,KAVE Town Space,1 Bedroom Plus (38.43 sq.m.)
2031,996,KAWA HAUS,1 Bedroom 1 Bathroom (29.75 - 43.75 sq.m.)
2032,996,KAWA HAUS,2 Bedrooms 1 Bathroom (50.50 - 60.0 sq.m.)
2033,996,KAWA HAUS,2 Bedrooms 2 Bathroom (59.75 - 78.75 sq.m.)
2034,997,KEEN Centre Sriracha,1 Bedroom Type A (34.74 - 41.92 sq.m.)
2035,997,KEEN Centre Sriracha,Penthouse (83.49 - 267.82 sq.m.)
2036,997,KEEN Centre Sriracha,2 Bedroom (65.21 - 87.22 sq.m.)
2037,997,KEEN Centre Sriracha,1 Bedroom Type B (40.41 - 45.38 sq.m.)
2038,998,KES Ratchada,1 Bedroom (30.0 - 35.0 sq.m.)
