project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi
2690,The Lofts Silom,Bang Rak Bangkok,"3,4.7,5,5.6 m.",2020.0,1.0,37.0,268.0,90.0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1
2691,The Lofts Yennakart,Yan Nawa Bangkok,,2007.0,1.0,7.0,178.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,The Log 3,Phra Khanong Bangkok,,2013.0,3.0,8.0,630.0,30.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2693,The Log @ Sukhumvit 101/1,Phra Khanong Bangkok,,2013.0,1.0,8.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2694,The Lumpini 24,Khlong Toei Bangkok,2.45-2.7 m.,2016.0,2.0,8.0,402.0,70.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
2695,The MOST Itsaraphap,Bangkok Noi Bangkok,2.5 m.,2020.0,1.0,8.0,193.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2696,The Madison,Watthana Bangkok,,2007.0,1.0,36.0,151.0,40.0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0
2697,The Magnet,Suan Luang Bangkok,,2012.0,1.0,8.0,70.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,The Majestic Jomtien,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,The Maple @Ratchada 19,Chatuchak Bangkok,,2015.0,1.0,8.0,156.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2700,The Maple Ratchada-Ladprao,Din Daeng Bangkok,,2017.0,1.0,8.0,156.0,,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2701,The Maple Sathon-Narathiwat,Sathon Bangkok,,2001.0,1.0,12.0,54.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,The Mark Ratchada - Airport Link,Ratchathewi Bangkok,,2013.0,1.0,25.0,420.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
2703,The Master Centrium Asoke-Sukhumvit,Watthana Bangkok,,2007.0,1.0,27.0,79.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2704,The Master Sathorn Executive,Khlong San Bangkok,,2006.0,2.0,8.0,199.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,The Matt Sathorn - Thapra 1,Thon Buri Bangkok,2.6 m.,2020.0,1.0,8.0,178.0,50.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2706,The Matt Sukhumvit 101/1,Phra Khanong Bangkok,2.4 m.,2020.0,2.0,8.0,279.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
2707,The Met Sathorn,Sathon Bangkok,3 m.,,,66.0,370.0,40.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
2708,The Metropolis Samrong Interchange,Muang Samut Prakarn Samut Prakarn,2.55 m.,2018.0,3.0,7.0,1752.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2709,The Miami Bangpu,Muang Samut Prakarn Samut Prakarn,,2016.0,,5.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2710,The Midd Bangyai,Bang Bua Thong Nonthaburi,2.5 m.,2016.0,2.0,8.0,443.0,28.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0
2711,The Momento Tiwanon,Muang Nonthaburi Nonthaburi,,,1.0,8.0,79.0,39.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2712,The Mona Vale Phetkasem 39,Phasi Charoen Bangkok,,2015.0,2.0,8.0,185.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,The Monument Sanampao,Phaya Thai Bangkok,,2017.0,1.0,24.0,86.0,125.0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0
2714,The Monument Thonglor,Watthana Bangkok,3 m.,2019.0,1.0,45.0,127.0,,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
2715,The Mountain Eakmongkol,Bang Lamung Chonburi,,,1.0,,,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
2716,The Muse,Phra Khanong Bangkok,,2008.0,1.0,7.0,79.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2717,The Muve Bangkhae,Bang Khae Bangkok,2.55 m.,2023.0,1.0,8.0,261.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0
2718,The Natural Place Suite,Sathon Bangkok,,1996.0,1.0,19.0,112.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2719,The Near Residence,Si Racha Chonburi,,,1.0,8.0,106.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2720,The Nest Chula - Samyan,Bang Rak Bangkok,2.48 m.,2022.0,2.0,8.0,332.0,55.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2721,The Nest Ploenchit,Pathum Wan Bangkok,,2012.0,1.0,8.0,64.0,55.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
2722,The Nest Resident,Muang Chon Buri Chonburi,,,1.0,,77.0,,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
2723,The Nest Sukhumvit 22,Khlong Toei Bangkok,2.45 m.,2017.0,2.0,8.0,316.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2724,The Nest Sukhumvit 64,Phra Khanong Bangkok,2.7 m.,2019.0,3.0,8.0,439.0,50.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
2725,The Nest Sukhumvit 71,Watthana Bangkok,2.5 m.,2020.0,5.0,8.0,515.0,55.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
2726,The New Concept Boutique Condo,Hang Dong Chiang Mai,,2013.0,4.0,,209.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,The Next 1,Muang Chiang Mai Chiang Mai,- m.,2014.0,5.0,7.0,201.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2728,The Next 2,Muang Chiang Mai Chiang Mai,- m.,2014.0,2.0,7.0,134.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2729,The Next 3,Muang Chiang Mai Chiang Mai,- m.,2014.0,2.0,7.0,117.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2730,The Next Garden Mix,115 Phra Khanong Bangkok,- m.,2011.0,1.0,8.0,138.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2731,The Next Garden Suite,111 Phra Khanong Bangkok,- m.,2009.0,1.0,8.0,136.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2732,The Next Jedyod,Muang Chiang Mai Chiang Mai,- m.,2020.0,1.0,4.0,78.0,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2733,The Next Ladprao,Huai Khwang Bangkok,,2007.0,2.0,9.0,282.0,30.0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2734,The Next Living,Pluak Daeng Rayong,- m.,2019.0,4.0,,316.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2735,The Next Sukhumvit 52,109 Phra Khanong Bangkok,- m.,2009.0,1.0,8.0,138.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
2736,The Niche Citi Ladprao 130,Bang Kapi Bangkok,,2010.0,2.0,8.0,340.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2737,The Niche ID Ladprao - Wang Hin,Lat Phrao Bangkok,,2014.0,2.0,8.0,301.0,40.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2738,The Niche ID Ladprao 130,Bang Kapi Bangkok,,2012.0,2.0,8.0,370.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2739,The Niche Ladprao 48,Huai Khwang Bangkok,,2008.0,1.0,8.0,189.0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2740,The Niche Mono Bangna Phase 1,Bang Na Bangkok,2.4 m.,2012.0,2.0,8.0,350.0,29.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
2741,The Niche Mono Bangna Phase 2,Bang Na Bangkok,2.4 m.,2014.0,2.0,8.0,293.0,45.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
2742,The Niche Ratchada - Huay Kwang,Din Daeng Bangkok,,2010.0,1.0,16.0,203.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
2743,The Niche Sukhumvit 49,Watthana Bangkok,,2008.0,1.0,8.0,126.0,35.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
2744,The Niche Taksin,Thon Buri Bangkok,,2011.0,1.0,20.0,194.0,,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
2745,The Niche id Rama 2,Chom Thong Bangkok,2.55 m.,2018.0,2.0,8.0,364.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
2746,The Nigh Condo Ngamwongwan,Chatuchak Bangkok,,2012.0,1.0,8.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2747,The Nigh Condo Pinklao-Charan,Bang Kruai Nonthaburi,,,1.0,8.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0
2748,The Nimman By Palm Spring,Muang Chiang Mai Chiang Mai,,,1.0,7.0,62.0,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2749,The Nimmana,Muang Chiang Mai Chiang Mai,,2015.0,3.0,8.0,350.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,The Ninth Place,Prawet Bangkok,,2007.0,2.0,7.0,275.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,The North Park Bangsean,Muang Chon Buri Chonburi,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2752,The Oasis,Bang Rak Bangkok,,2000.0,1.0,7.0,68.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,The Ocean Pearl,Bang Lamung Chonburi,,2010.0,1.0,7.0,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2754,The Oleander,Watthana Bangkok,,2007.0,1.0,27.0,78.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
2755,The One Chiang Mai,San Sai Chiang Mai,- m.,2022.0,5.0,8.0,760.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
2756,The One Naiharn,Muang Phuket Phuket,,2023.0,1.0,8.0,0.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
2757,The One Plus @ Hua Mark 20,Bang Kapi Bangkok,- m.,2015.0,1.0,8.0,137.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2758,The One Plus @ Srinakarindra,Bang Kapi Bangkok,- m.,2016.0,2.0,8.0,246.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2759,The One Plus D,Bang Kapi Bangkok,- m.,2017.0,2.0,8.0,242.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2760,The One Plus Grand Ramkhamhaeng,Bang Kapi Bangkok,- m.,2020.0,2.0,8.0,426.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2761,The Orient Resort and Spa,Bang Lamung Chonburi,,2015.0,3.0,8.0,526.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2762,The Oriental Beach Condominium,Klaeng Rayong,,,1.0,13.0,50.0,,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
2763,The Origin Central Phuket,Muang Phuket Phuket,,2024.0,,8.0,0.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2764,The Origin Ladprao 15,Chatuchak Bangkok,2.5 m.,2021.0,1.0,8.0,163.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
2765,The Origin Phahol - Saphanmai,Sai Mai Bangkok,2.4 m.,2020.0,1.0,14.0,536.0,53.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2766,The Origin Plug & Play Ramintra,Khan Na Yao Bangkok,"3,4.2 m.",2023.0,7.0,18.0,679.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2767,The Origin Ram 209 Interchange,Min Buri Bangkok,2.6 m.,2021.0,1.0,31.0,1007.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0
2768,The Origin Ramintra 83 Station,Khan Na Yao Bangkok,2.40 m.,2021.0,8.0,8.0,879.0,48.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
2769,The Origin Ratchada - Ladprao,Chatuchak Bangkok,- m.,2021.0,1.0,8.0,208.0,,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2770,The Origin Sukhumvit 105,Bang Na Bangkok,2.4 m.,2020.0,3.0,8.0,673.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2771,The Oscar Phetkasem 58,Phasi Charoen Bangkok,,2015.0,1.0,8.0,266.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2772,The Paint Ngamwongwan 22,Muang Nonthaburi Nonthaburi,,2012.0,2.0,8.0,156.0,,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2773,The Paint Palette,Muang Nonthaburi Nonthaburi,,2015.0,1.0,8.0,196.0,,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
2774,The Palm Wongamat Beach Pattaya,Bang Lamung Chonburi,,2016.0,2.0,46.0,344.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0
2775,The Pano,Yan Nawa Bangkok,,2010.0,1.0,55.0,397.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0
2776,The Panora Pattaya,Bang Lamung Chonburi,2.55 m.,2021.0,1.0,38.0,342.0,55.0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0
2777,The Paradise Residence 1,Bang Lamung Chonburi,,2007.0,1.0,8.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
2778,The Parco Sathorn,Sathon Bangkok,,2013.0,1.0,28.0,148.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2779,The Park @ Prachachuen,Muang Nonthaburi Nonthaburi,,2014.0,1.0,8.0,109.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,The Park Chidlom,Pathum Wan Bangkok,,2009.0,2.0,28.0,218.0,50.0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2781,The Park Jomtien,Bang Lamung Chonburi,,2011.0,3.0,8.0,162.0,,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1
2782,The Parkland Bangna,Bang Na Bangkok,- m.,2008.0,1.0,8.0,,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0
2783,The Parkland Charan - Pinklao,Bang Phlat Bangkok,2.50 m.,2019.0,3.0,22.0,1784.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2784,The Parkland Grand Asoke-Phetchaburi,Huai Khwang Bangkok,- m.,2012.0,1.0,26.0,295.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2785,The Parkland Grand Taksin,Thon Buri Bangkok,2.6 m.,2012.0,1.0,34.0,566.0,28.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
2786,The Parkland Lite sukhumvit - paknam,Muang Samut Prakarn Samut Prakarn,- m.,2014.0,2.0,17.0,667.0,28.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2787,The Parkland Ngamwongwan - Khae Rai,Muang Nonthaburi Nonthaburi,- m.,2013.0,1.0,28.0,635.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2788,The Parkland Phetkaseam 56,Phasi Charoen Bangkok,2.5 m.,2020.0,3.0,29.0,2047.0,45.0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0
2789,The Parkland Phetkasem,Bang Khae Bangkok,,2015.0,1.0,28.0,895.0,33.0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
2790,The Parkland Phetkasem - Thapra,Bangkok Yai Bangkok,2.55 m.,2016.0,1.0,21.0,814.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2791,The Parkland Ratchada - Thapra,Thon Buri Bangkok,- m.,2009.0,1.0,33.0,743.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2792,The Parkland Ratchada - Wongsawang,Bang Sue Bangkok,- m.,2015.0,1.0,33.0,734.0,33.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2793,The Parkland Rayong,Muang Rayong Rayong,- m.,2015.0,3.0,8.0,512.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2794,The Parkland Srinakarin,Bang Na Bangkok,2.6 m.,2008.0,3.0,16.0,1210.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2795,The Parkland Srinakarin Lakeside,Bang Na Bangkok,- m.,2012.0,2.0,19.0,878.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
2796,The Parkland Taksin - Thapra,Thon Buri Bangkok,- m.,2011.0,2.0,34.0,829.0,28.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2797,The Patio Bangsaen,Muang Chon Buri Chonburi,"2.4,2.7 m.",2015.0,2.0,7.0,155.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2798,The Patio Seaview,Muang Chon Buri Chonburi,"2.4,2.7 m.",2016.0,2.0,7.0,153.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2799,The Peak @ Ratchada - Huay Kwang,Huai Khwang Bangkok,,2008.0,1.0,8.0,117.0,22.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0
2800,The Peak Condo,Muang Nakhon Sawan Nakhon Sawan,- m.,2016.0,1.0,8.0,72.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2801,The Peak Sukhumvit 15,Watthana Bangkok,,2005.0,1.0,8.0,26.0,35.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2802,The Peak Towers Pattaya,Bang Lamung Chonburi,,2016.0,2.0,30.0,474.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
2803,The Pelican Krabi,Muang Krabi Krabi,4 m.,2013.0,8.0,4.0,,55.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1
2804,The Piano Condo,Si Racha Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,The Pillar Sukhumvit 71,Watthana Bangkok,3 m.,2019.0,1.0,,13.0,,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2806,The Pine Hua Hin,Hua Hin Prachaubkirikhan,,2017.0,1.0,8.0,66.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
2807,The Pixels Cape Panwa Condo,Muang Phuket Phuket,,,3.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,The Place Pratumnak,Bang Lamung Chonburi,,2013.0,1.0,8.0,75.0,40.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
2809,The Plantation,Kathu Phuket,- m.,2005.0,2.0,12.0,35.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2810,The Platinum,Ratchathewi Bangkok,,2007.0,1.0,23.0,319.0,30.0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
2811,The Plenary Sathorn,Khlong San Bangkok,,2009.0,2.0,8.0,171.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,"The Plus Chiangmai A,B",Hang Dong Chiang Mai,- m.,2018.0,2.0,6.0,126.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2813,The Point,Muang Phuket Phuket,,2011.0,1.0,7.0,20.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2814,The Point Condo\xa0Rungsit - Klong 6,Thanyaburi Pathumthani,2.5 m.,2016.0,5.0,8.0,821.0,40.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
2815,The Point Ladprao 19,Chatuchak Bangkok,,2008.0,1.0,8.0,42.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2816,The Point Pratumnak,Bang Lamung Chonburi,,2018.0,1.0,15.0,119.0,,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2817,The Politan Aqua,Muang Nonthaburi Nonthaburi,2.60 m.,2020.0,1.0,61.0,,47.0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
2818,The Politan Breeze,Muang Nonthaburi Nonthaburi,2.5 m.,2018.0,4.0,8.0,587.0,60.0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
2819,The Politan Rive,Muang Nonthaburi Nonthaburi,2.60 m.,2019.0,1.0,56.0,2351.0,,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2820,The Prague,Pom Prap Sattru Phai Bangkok,,2015.0,1.0,8.0,156.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,The President Charan - Yaek Fai Chai Station,Bangkok Noi Bangkok,2.55 m.,2022.0,1.0,22.0,393.0,35.0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2822,The President Phetkasem–Bangkhae,Bang Khae Bangkok,,2018.0,1.0,27.0,645.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2823,The President Sathorn - Ratchaphruek,Phasi Charoen Bangkok,- m.,2014.0,1.0,30.0,584.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2824,The President Sathorn - Ratchaphruek 2,Phasi Charoen Bangkok,- m.,2016.0,1.0,30.0,793.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2825,The President Sathorn - Ratchaphruek 3,Phasi Charoen Bangkok,2.55 m.,2016.0,1.0,34.0,799.0,35.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
2826,The President Sukhumvit,Phra Khanong Bangkok,,2013.0,2.0,20.0,358.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2827,The President Sukhumvit - Samutprakarn,Muang Samut Prakarn Samut Prakarn,- m.,2020.0,1.0,34.0,936.0,,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
2828,The Prestige 49,Watthana Bangkok,,1991.0,1.0,14.0,59.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2829,The Pride Pattaya,Bang Lamung Chonburi,,2009.0,1.0,8.0,79.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
2830,The Prime 11 Sukhumvit 11,Watthana Bangkok,,2008.0,1.0,31.0,196.0,,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
2831,The Prime Suites,Khlong Toei Bangkok,,1995.0,1.0,8.0,92.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
2832,The Prio Signature Condo Chiangmai,Muang Chiang Mai Chiang Mai,,2015.0,1.0,15.0,408.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2833,The Privacy Jatujak,Chatuchak Bangkok,"2.5,2.75,5.8 m.",2021.0,1.0,34.0,847.0,55.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
2834,The Privacy Ladprao - Sena,Lat Phrao Bangkok,2.5 m.,2016.0,2.0,8.0,376.0,39.0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
2835,The Privacy Ngamwongwan,Muang Nonthaburi Nonthaburi,2.65 m.,2014.0,2.0,7.0,156.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2836,The Privacy Pracha Uthit - Suksawat,Rat Burana Bangkok,2.45 m.,2015.0,3.0,8.0,237.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2837,The Privacy Rama 9,Suan Luang Bangkok,2.55 m.,2019.0,1.0,30.0,854.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
2838,The Privacy Ratchada - Sutthisan,Huai Khwang Bangkok,2.45 m.,2014.0,3.0,8.0,199.0,42.0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0
2839,The Privacy Rewadee,Muang Nonthaburi Nonthaburi,2.65 m.,2014.0,4.0,7.0,312.0,39.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2840,The Privacy Taopoon Interchange,Bang Sue Bangkok,2.7 m.,2021.0,1.0,36.0,485.0,55.0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
2841,The Privacy Thaphra Interchange,Bangkok Yai Bangkok,2.55 m.,2020.0,1.0,22.0,795.0,45.0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
