project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,lat,lon,gg_address
1218,Lumpini Park Rama 9 - Ratchada,Huai Khwang Bangkok,2.4 m.,2015.0,2.0,24.0,1540.0,35.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,13.753201432432393,100.5762881259578,"888 Chaturathit Rd, Bang Kapi, Huai Khwang, Bangkok 10310, Thailand"
1219,Lumpini Park Rattanathibet - Ngamwongwan,Muang Nonthaburi Nonthaburi,2.40 m.,2013.0,5.0,29.0,,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.863605132432392,100.5028756259578,"Rattanathibet Rd, Bang Krasaw, Mueang Nonthaburi District, Nonthaburi 11000, Thailand"
1220,Lumpini Park Riverside Rama 3,Yan Nawa Bangkok,- m.,2012.0,4.0,3.0,2405.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,13.679175532432392,100.5277880259578,"4 Rama III Rd, Bang Phong Phang, Yan Nawa, Bangkok 10120, Thailand"
1221,Lumpini Park Vibhavadi - Chatuchak,Chatuchak Bangkok,2.6 m.,2019.0,1.0,21.0,736.0,,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,13.797188832432392,100.5584697259578,"Soi Vibhavadi Rangsit 3, Chom Phon, Chatuchak, Bangkok 10900, Thailand"
1222,Lumpini Park View,Pathum Wan Bangkok,- m.,1998.0,1.0,35.0,277.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.72490097106645,100.5463040928716,"PGFW+XG7, Rama IV Rd, Thung Maha Mek, Sathon, Bangkok 10120, Thailand"
1223,Lumpini Place Bangna Km.3,Bang Na Bangkok,2.40 m.,2017.0,3.0,8.0,609.0,43.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.672879532432393,100.6370024259578,"52 Soi Bang Na-Trat 23, Bang Na Nuea, Bang Na, Bangkok 10260, Thailand"
1224,Lumpini Place Borom Ratchachonni - Pinklao,Taling Chan Bangkok,2.4 m.,2015.0,1.0,25.0,992.0,,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,13.784432071066451,100.46111729287159,"Borommaratchachonnani Rd, Taling Chan, Bangkok 10170, Thailand"
1225,Lumpini Place Narathiwas - Chaopraya,Yan Nawa Bangkok,- m.,2007.0,3.0,29.0,1306.0,25.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,13.683611832432392,100.5491857259578,"1298 Rama III Rd, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand"
1226,Lumpini Place Narathiwas 24,Yan Nawa Bangkok,- m.,2003.0,2.0,9.0,190.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.700419732432392,100.5350251259578,"Sathu Pradit 19 Alley 3, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand"
1227,Lumpini Place Narathiwatratchanakarin,Yan Nawa Bangkok,- m.,2007.0,4.0,9.0,233.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.68361297106645,100.5491843928716,"1298 Rama III Rd, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand"
1228,Lumpini Place Phahol - Saphankhwai,Phaya Thai Bangkok,- m.,2007.0,1.0,29.0,1093.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,13.791006832432393,100.5435103259578,"171 Soi Pradipat, แขวงพญาไท Phaya Thai, Bangkok 10400, Thailand"
1229,Lumpini Place Pinklao 1,Bang Phlat Bangkok,- m.,2006.0,1.0,22.0,571.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,13.775173032432393,100.4810911259578,"28 Borommaratchachonnani Rd, Bang Bumru, Bang Phlat, Bangkok 10700, Thailand"
1230,Lumpini Place Pinklao 2,Bangkok Noi Bangkok,- m.,2007.0,1.0,26.0,651.0,,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,13.779913432432393,100.4742602259578,"89 Borommaratchachonnani Rd, Arun Amarin, Bangkok Noi, Bangkok 10700, Thailand"
1231,Lumpini Place Rama 3 - Riverine,Yan Nawa Bangkok,2.6 m.,2019.0,1.0,35.0,719.0,,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,13.674733432432392,100.5397678259578,"ถนนเลียบ Bang Phong Phang, Yan Nawa, Bangkok 10120, Thailand"
1232,Lumpini Place Rama 4 - Kluaynamthai,Khlong Toei Bangkok,,2011.0,1.0,28.0,883.0,35.0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,13.712820532432392,100.5825551259578,"4004 Rama IV Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand"
1233,Lumpini Place Rama III - Charoen Krung,Bang Kho Laem Bangkok,- m.,2004.0,2.0,9.0,312.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.692983132432392,100.5018558259578,"101 Rama III Rd, Bang Kho Laem, Bangkok 10120, Thailand"
1234,Lumpini Place Rama III - Riverview,Bang Kho Laem Bangkok,- m.,2005.0,1.0,19.0,497.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,13.690412932432393,100.5049001259578,"297 Rama III Rd, Bang Khlo, Bang Kho Laem, Bangkok 10120, Thailand"
1235,Lumpini Place Rama IV - Sathorn,Yan Nawa Bangkok,- m.,2003.0,2.0,9.0,231.0,,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,13.71282167106645,100.5825537928716,"4004 Rama IV Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand"
1236,Lumpini Place Rama IX - Ratchada,Huai Khwang Bangkok,2.40 m.,2010.0,4.0,24.0,2365.0,35.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,13.758181432432393,100.5716012259578,"95 Rama IX Rd, Huai Khwang, Bangkok 10310, Thailand"
1237,Lumpini Place Rama VIII,Bang Phlat Bangkok,- m.,2009.0,2.0,13.0,,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,13.773333032432392,100.4927634259578,"QFFV+84J, Arun Amarin 53 Alley, Bang Yi Khan, Bang Phlat, Bangkok 10700, Thailand"
1238,Lumpini Place Rama4 - Ratchadaphisek,Khlong Toei Bangkok,- m.,2017.0,1.0,8.0,193.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,13.722818871066451,100.5607496928716,"Phai Singto Alley, Khlong Toei, Bangkok 10110, Thailand"
1239,Lumpini Place Raminthra - Laksi,Bang Khen Bangkok,- m.,2010.0,1.0,14.0,509.0,,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,13.871412032432392,100.6026163259578,"20 Ram Inthra Rd, Anusawari, Bang Khen, Bangkok 10220, Thailand"
1240,Lumpini Place Ratchada - Sathu,Yan Nawa Bangkok,2.60 m.,2019.0,1.0,35.0,543.0,55.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,13.696792832432392,100.5326426259578,"501/3 Sathu Pradit 27 Alley, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand"
1241,Lumpini Place Ratchada - Thapra,Thon Buri Bangkok,- m.,2007.0,3.0,29.0,923.0,30.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,13.708653932432393,100.4810938259578,"18 Ratchadaphisek Rd, Bukkhalo, Thon Buri, Bangkok 10600, Thailand"
1242,Lumpini Place Ratchayothin,Chatuchak Bangkok,- m.,2011.0,1.0,28.0,1822.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,13.830044132432393,100.57090632595781,"1484 Phahonyothin Road, Chan Kasem, Chatuchak, Bangkok 10900, Thailand"
1243,Lumpini Place Sathorn,Sathon Bangkok,- m.,2002.0,4.0,9.0,603.0,20.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.71105657106645,100.5348848928716,"124 Naradhiwas Rajanagarindra Rd, Thung Wat Don, Sathon, Bangkok 10120, Thailand"
1244,Lumpini Place Srinakarin - Huamark Station,Suan Luang Bangkok,2.4 m.,2015.0,1.0,25.0,1613.0,35.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.737071232432392,100.6419425259578,"Srinakarin Rd, Suan Luang, Bangkok 10250, Thailand"
1245,Lumpini Place Suanplu - Sathorn,Sathon Bangkok,- m.,2003.0,2.0,9.0,281.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.720615132432393,100.5406486259578,"435 112 Suan Phlu 8 Alley, แขวง สาทร Sathon, Bangkok 10120, Thailand"
1246,Lumpini Place Suksawat - Rama 2,Chom Thong Bangkok,- m.,2015.0,1.0,32.0,747.0,30.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,13.691494732432393,100.4806244259578,"8 Suk Sawat Rd, Chom Thong, Bangkok 10150, Thailand"
1247,Lumpini Place Taopoon Interchange,Bang Sue Bangkok,0 m.,2022.0,1.0,30.0,710.0,,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.807994732432393,100.5308136259578,"207 ถ. กรุงเทพ - นนทบุรี Khwaeng Bang Sue, Khet Bang Sue, Bangkok 10800, Thailand"
1248,Lumpini Place UD - Posri,Muang Udon Thani Udon Thani,- m.,2014.0,6.0,14.0,1370.0,,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,17.39712433243239,102.8047538259578,"686 Posri Rd, Tambon Mak Khaeng, Mueang Udon Thani District, Udon Thani 41000, Thailand"
1249,Lumpini Place Water Cliff,Yan Nawa Bangkok,- m.,2002.0,4.0,36.0,620.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,13.700010032432392,100.5380367259578,"Soi Sathu Pradit 19 Yeak 10, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand"
1250,Lumpini Seaview Cha-Am,Cha-Am Petchburi,2.4 m.,2018.0,2.0,20.0,435.0,38.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,12.779675432432393,99.9761615259578,"ถนน Chao Lai, Cha-am District, Phetchaburi 76120, Thailand"
1251,Lumpini Seaview Jomtien,Bang Lamung Chonburi,- m.,2014.0,2.0,30.0,1154.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,12.871364632432392,100.8934184259578,"553 Jomtiensaineung Rd, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand"
1252,Lumpini Selected Charan 65 - Sirindhorn Station,Bang Phlat Bangkok,- m.,2021.0,3.0,8.0,514.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.783025532432392,100.49107582595781,"181 Soi Charan Sanitwong 65, Bang Bumru, Bang Phlat, Bangkok 10700, Thailand"
1253,Lumpini Selected Sutthisan - Saphan Khwai,Phaya Thai Bangkok,2.4 m.,2019.0,1.0,28.0,389.0,60.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.788702232432392,100.5537119259578,"168 Sutthisan Winitchai Rd, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand"
1254,Lumpini Suite Din Daeng - Ratchaprarop,Din Daeng Bangkok,2.6 m.,2018.0,1.0,30.0,491.0,60.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,13.763178432432392,100.54647352595781,"Thanon Asok - Din Daeng, Din Daeng, Bangkok 10400, Thailand"
1255,Lumpini Suite Phetchaburi - Makkasan,Ratchathewi Bangkok,2.60 m.,2018.0,1.0,35.0,636.0,50.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,13.750329732432393,100.5555372259578,"1515 Phetchaburi Rd, Makkasan, Ratchathewi, Bangkok 10400, Thailand"
1256,Lumpini Suite Pinklao,Bang Phlat Bangkok,- m.,2009.0,1.0,21.0,541.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.773054232432392,100.4828054259578,"1 Somdet Phra Pin Klao Rd, Bang Yi Khan, Bang Phlat, Bangkok 10700, Thailand"
1257,Lumpini Suite Rama Vlll,Bang Phlat Bangkok,2.4 m.,2009.0,1.0,12.0,179.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.773333032432392,100.4927634259578,"QFFV+84J, Arun Amarin 53 Alley, Bang Yi Khan, Bang Phlat, Bangkok 10700, Thailand"
1258,Lumpini Suite Ratchada - Rama III,Yan Nawa Bangkok,- m.,2005.0,1.0,9.0,53.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.698714732432393,100.5393741259578,"MGXQ+FPQ, Soi Naradhiwat Rajanagarindra 30, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand"
1259,Lumpini Suite Sukhumvit 41,Watthana Bangkok,- m.,2005.0,2.0,9.0,159.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.730006032432392,100.5720989259578,"3 Phirom Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand"
1260,Lumpini Township Rangsit - Klong 1,Thanyaburi Pathumthani,2.4 m.,2019.0,50.0,8.0,,20.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,13.978177671066451,100.63237519287159,"XJHJ+7XC รังสิต-นครนายก 28 Prachathipat, Thanyaburi District, Pathum Thani 12130, Thailand"
1261,Lumpini Ville Bangkae,Bang Khae Bangkok,2.4 m.,2010.0,1.0,22.0,268.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,13.710802632432392,100.4204586259578,"Bang Khae Rd, Bang Khae, Bangkok 10160, Thailand"
1262,Lumpini Ville Chaengwatthana - Pakkret,Pak Kret Nonthaburi,- m.,2012.0,1.0,32.0,1615.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.908911171066451,100.5024426928716,"Chaeng Watthana Rd, Pak Kret, Pak Kret District, Nonthaburi 11120, Thailand"
1263,Lumpini Ville Chaengwatthana - Pakkret Station,Pak Kret Nonthaburi,2.4 m.,2022.0,1.0,21.0,647.0,35.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,13.908911171066451,100.5024426928716,"Chaeng Watthana Rd, Pak Kret, Pak Kret District, Nonthaburi 11120, Thailand"
1264,Lumpini Ville Chaengwatthana 10,Lak Si Bangkok,2.4 m.,2021.0,2.0,8.0,476.0,38.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.894563171066451,100.5780715928716,"ซอย แจ้งวัฒนะ 9แยก 9-1 Thung Song Hong, Lak Si, Bangkok 10210, Thailand"
1265,Lumpini Ville Charan - Fai Chai,Bangkok Noi Bangkok,2.45 m.,2021.0,3.0,21.0,526.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.746663932432392,100.4703395259578,"Charan Sanit Wong Rd, Ban Chang Lo, Bangkok Noi, Bangkok 10700, Thailand"
1266,Lumpini Ville Cultural Center,Huai Khwang Bangkok,- m.,2006.0,9.0,8.0,1324.0,25.0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,13.771454232432392,100.5836707259578,"Pracha Uthit Rd, Samsen Nok, Huai Khwang, Bangkok 10310, Thailand"
1267,Lumpini Ville Lasalle - Bearing,Bang Na Bangkok,2.40 m.,2012.0,4.0,15.0,1028.0,28.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.661715032432392,100.6240454259578,"Lasalle Rd, Krung Thep Maha Nakhon, Bang Na, Samut Prakan 10260, Thailand"
1268,Lumpini Ville Latphrao - Chokchai 4,Wang Thonglang Bangkok,- m.,2010.0,2.0,18.0,1020.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.795855232432393,100.5927595259578,"48 Lat Phrao 51 Alley, Saphansong, Wang Thonglang, Bangkok 10310, Thailand"
1269,Lumpini Ville Nakhon In - Reverview,Muang Nonthaburi Nonthaburi,2.4 m.,2015.0,2.0,26.0,1544.0,35.0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,13.837331371066451,100.5045637928716,"Nakhon In Rd, Talat Kwan, Amphoe Mueang Nonthaburi, Nonthaburi 11000, Thailand"
1270,Lumpini Ville Naklua - Wongamat,Bang Lamung Chonburi,2.5 m.,2014.0,3.0,20.0,2168.0,25.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,12.958668171066451,100.8928119928716,"ถนน Pattaya-Na Kluea Rd, Bang Lamung District, Chon Buri 20150, Thailand"
1271,Lumpini Ville On Nut - Lat Krabang,Lat Krabang Bangkok,,2015.0,4.0,8.0,1118.0,30.0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.721141332432392,100.7038369259578,"On Nut 88/3 Alley, Prawet, Bangkok 10250, Thailand"
1272,Lumpini Ville On Nut 46,Suan Luang Bangkok,2.4 m.,2014.0,7.0,8.0,1450.0,30.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,13.707156632432392,100.6341613259578,"Sukhumvit 77 Rd, Suan Luang, Bangkok 10250, Thailand"
1273,Lumpini Ville Onnut - Lat Krabang 2,Prawet Bangkok,- m.,2016.0,4.0,8.0,1040.0,30.0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,13.721141332432392,100.7038369259578,"On Nut 88/3 Alley, Prawet, Bangkok 10250, Thailand"
1274,Lumpini Ville Phahol - Suthisarn,Phaya Thai Bangkok,,2005.0,2.0,21.0,861.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.788450971066451,100.5514403928716,"23 Inthamara 2 Alley, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand"
1275,Lumpini Ville Phatanakan - Srinakarin,Suan Luang Bangkok,2.4 m.,2020.0,1.0,32.0,795.0,,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.737265232432392,100.6237676259578,"1663 Phatthanakan Rd, Suan Luang, Bangkok 10250, Thailand"
1276,Lumpini Ville Phatthanakan - New Phetchaburi,Suan Luang Bangkok,,2012.0,7.0,8.0,1482.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.736180032432392,100.6168944259578,"Phatthanakan 26 Alley, Suan Luang, Bangkok 10250, Thailand"
1277,Lumpini Ville Phibulsongkhram - Riverview,Muang Nonthaburi Nonthaburi,,2012.0,1.0,27.0,764.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.824815832432392,100.5029513259578,"55 Phibun Songkhram Rd, Tambon Suan Yai, Mueang Nonthaburi District, Nonthaburi 11000, Thailand"
1278,Lumpini Ville Phra Mae Maree - Sathorn,Sathon Bangkok,- m.,2004.0,2.0,9.0,300.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.704911671066451,100.5248928928716,"88/168 Chan 27 Alley, Thung Wat Don, Sathon, Bangkok 10120, Thailand"
1279,Lumpini Ville Prachachuen - Phongphet,Muang Nonthaburi Nonthaburi,2.4 m.,2009.0,2.0,19.0,958.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,13.852563932432393,100.5434985259578,"VG3V+29H, Bang Khen, Mueang Nonthaburi District, Nonthaburi 11000, Thailand"
1280,Lumpini Ville Prachachuen - Phongphet 2,Bang Sue Bangkok,2.4 m.,2013.0,2.0,32.0,1395.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,13.845842971066451,100.54208359287159,"Pracha Chuen Rd, Wong Sawang, Bang Sue, Bangkok 10800, Thailand"
1281,Lumpini Ville Pranangklao - Riverview,Muang Nonthaburi Nonthaburi,2.40 m.,2017.0,4.0,8.0,905.0,,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,13.868670432432392,100.47391432595781,"Soi Ban Sai Ma, Sai Ma, Mueang Nonthaburi District, Nonthaburi 11000, Thailand"
1282,Lumpini Ville Ramintra - Laksi,Bang Khen Bangkok,,2009.0,1.0,14.0,1271.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.871632232432393,100.6038112259578,"VJC3+MG3, Lumpini Ville Laksi-Ramintra, Ram Inthra Rd, Anusawari, Bang Khen, Bangkok 10220, Thailand"
1283,Lumpini Ville Ramkhamhaeng 26,Bang Kapi Bangkok,,2009.0,5.0,8.0,994.0,25.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.753482032432393,100.6307824259578,"ซอยรามคำแหง 26 Hua Mak Rd, Hua Mak, Bang Kapi District, Bangkok 10240, Thailand"
1284,Lumpini Ville Ramkhamhaeng 44,Bang Kapi Bangkok,,2008.0,2.0,23.0,827.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.761895432432393,100.6409035259578,"QJ6R+Q92, Ramkhamhaeng Rd, Hua Mak, Bang Kapi District, Bangkok 10240, Thailand"
1285,Lumpini Ville Ramkhamhaeng 60/2,Bang Kapi Bangkok,2.5 m.,2014.0,3.0,25.0,1212.0,30.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.762914132432392,100.6494976259578,"7 Ramkhamhaeng 60/1 Alley, Hua Mak, Bang Kapi District, Bangkok 10240, Thailand"
1286,Lumpini Ville Ratburana - Riverview,Rat Burana Bangkok,- m.,2010.0,2.0,29.0,1021.0,25.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.68730917106645,100.4922579928716,"Bang Pakok, Rat Burana, Bangkok 10140, Thailand"
1287,Lumpini Ville Ratburana - Riverview 2,Rat Burana Bangkok,- m.,2017.0,4.0,8.0,696.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,13.690416032432392,100.4892903259578,"ซอยราษฎร์บูรณะ11 Bang Pakok, Rat Burana, Bangkok 10140, Thailand"
1288,Lumpini Ville Ratchaphruek - Bangwaek,Phasi Charoen Bangkok,2.4 m.,2017.0,5.0,8.0,1085.0,35.0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,13.737260032432392,100.4341799259578,"74 Bang Waek Rd, Bang Waek, Phasi Charoen, Bangkok 10160, Thailand"
1289,Lumpini Ville Sukhumvit 101/1 - Punnawithi,Phra Khanong Bangkok,2.4 m.,2020.0,2.0,8.0,328.0,48.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,13.686033832432393,100.6335820259578,"บางจาก ถนน สุขุมวิท 101/1 Khwaeng Bang Chak, Khet Phra Khanong, Bangkok 10260, Thailand"
1290,Lumpini Ville Sukhumvit 76 - Bearing Station,Muang Samut Prakarn Samut Prakarn,2.4 m.,2017.0,4.0,8.0,895.0,,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,13.654797932432393,100.5945588259578,"764 765 Sukhumvit 76, Samrong Nuea, Mueang Samut Prakan District, Samut Prakan 10270, Thailand"
1291,Lumpini Ville Sukhumvit 76 - Bearing Station 2,Muang Samut Prakarn Samut Prakarn,2.4 m.,2019.0,2.0,8.0,406.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.654797932432393,100.5945588259578,"764 765 Sukhumvit 76, Samrong Nuea, Mueang Samut Prakan District, Samut Prakan 10270, Thailand"
1292,Lumpini Ville Sukhumvit 77,Suan Luang Bangkok,,2006.0,3.0,23.0,987.0,,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,13.712183132432392,100.60534182595781,"615, 5 On Nut 3 Alley, Suan Luang, เขต สวนหลวง Bangkok 10250, Thailand"
1293,Lumpini Ville Sukhumvit 77-2,Suan Luang Bangkok,,2013.0,4.0,16.0,956.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,13.712166632432393,100.6071627259578,"On Nut Rd, Suan Luang, Bangkok 10250, Thailand"
1294,Lumpini Ville Sukhumvit109 - Bearing,Muang Samut Prakarn Samut Prakarn,2.6 m.,2013.0,4.0,8.0,742.0,28.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.654500132432393,100.60450092595781,"ถนน Sukhumvit 109, Samrong Nuea, เมือง Samut Prakan 10270, Thailand"
1295,Lumpini Ville Suksawat - Rama 2,Chom Thong Bangkok,2.4 m.,2019.0,1.0,26.0,377.0,40.0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.684277471066451,100.4882049928716,"ถนน สุขสวัสดิ์ บางมด Chom Thong, 10150, Thailand"
1296,Lutino Condo,Muang Nonthaburi Nonthaburi,2.4 m.,2015.0,1.0,8.0,49.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.854756632432393,100.5161705259578,"88 Soi Rewadee 4, Tambon Talat Kwan, Mueang Nonthaburi District, Nonthaburi 11000, Thailand"
1297,Luxury Condominium,Muang Khon Kaen Khon Kaen,,2013.0,1.0,6.0,78.0,,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,16.463844571066453,102.8232603928716,"FR7F+G8J, Nai Mueang, Mueang Khon Kaen District, Khon Kaen 40000, Thailand"
1298,M Heritage,Sai Mai Bangkok,,2015.0,1.0,5.0,47.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.885409632432392,100.5950069259578,"306 Phahonyothin 59 Rd, Anusawari, Bang Khen, Bangkok 10220, Thailand"
1299,M Jatujak,Chatuchak Bangkok,2.8 m.,2018.0,2.0,32.0,864.0,50.0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,13.797261032432392,100.5517908259578,"888 ซอย พหลโยธิน 18 Chom Phon, Chatuchak, Bangkok 10900, Thailand"
1300,M Ladprao,Chatuchak Bangkok,- m.,2014.0,1.0,44.0,286.0,40.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,13.816302432432392,100.5627833259578,"1188 Phahonyothin Road, Chom Phon, Chatuchak, Bangkok 10900, Thailand"
1301,M Phayathai,Ratchathewi Bangkok,2.8 m.,2014.0,1.0,35.0,213.0,50.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,13.760891032432392,100.5362203259578,"Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand"
1302,M Silom,Bang Rak Bangkok,2.8 m.,2014.0,1.0,53.0,161.0,50.0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,13.727140132432393,100.5272123259578,"26 Naradhiwas Rajanagarindra Rd, Suriya Wong, Bang Rak, Bangkok 10500, Thailand"
