unit_type_id,project_id,project_name,unit_type
2549,1223,Lumpini Place Bangna Km.3,2 Bedroom (39.0 sq.m.)
2550,1224,Lumpini Place Borom Ratchachonni - Pinklao,2 Bedroom (56.0 - 62.0 sq.m.)
2551,1224,Lumpini Place Borom Ratchachonni - Pinklao,1 Bedroom (28.0 - 32.0 sq.m.)
2552,1225,Lumpini Place Narathiwas - Chaopraya,3 Bedrooms (94.0 sq.m.)
2553,1225,Lumpini Place Narathiwas - Chaopraya,2 Bedrooms (68.0 sq.m.)
2554,1225,Lumpini Place Narathiwas - Chaopraya,Studio (30.0 sq.m.)
2555,1225,Lumpini Place Narathiwas - Chaopraya,1 Bedroom (40.0 sq.m.)
2556,1226,Lumpini Place Narathiwas 24,No information
2557,1227,Lumpini Place Narathiwatratchanakarin,No information
2558,1228,Lumpini Place Phahol - Saphankhwai,Studio (30.0 sq.m.)
2559,1228,Lumpini Place Phahol - Saphankhwai,1 Bedroom  (35.0 - 44.0 sq.m.)
2560,1228,Lumpini Place Phahol - Saphankhwai,2 Bedroom (65.0 sq.m.)
2561,1228,Lumpini Place Phahol - Saphankhwai,3 Bedroom (90.0 sq.m.)
2562,1229,Lumpini Place Pinklao 1,2 Bedroom (60.50 sq.m.)
2563,1229,Lumpini Place Pinklao 1,Studio (30.0 sq.m.)
2564,1229,Lumpini Place Pinklao 1,1 Bedroom  (35.0 sq.m.)
2565,1230,Lumpini Place Pinklao 2,1 Bedroom  (35.0 sq.m.)
2566,1230,Lumpini Place Pinklao 2,2 Bedroom (60.50 sq.m.)
2567,1230,Lumpini Place Pinklao 2,Studio (30.0 sq.m.)
2568,1231,Lumpini Place Rama 3 - Riverine,Studio (24.0 - 32.0 sq.m.)
2569,1231,Lumpini Place Rama 3 - Riverine,2 Bedrooms (35.0 - 51.50 sq.m.)
2570,1231,Lumpini Place Rama 3 - Riverine,1 Bedroom (28.0 - 44.0 sq.m.)
2571,1232,Lumpini Place Rama 4 - Kluaynamthai,2 Bedroom (56.0 sq.m.)
2572,1232,Lumpini Place Rama 4 - Kluaynamthai,1 Bedroom (28.0 - 35.0 sq.m.)
2573,1233,Lumpini Place Rama III - Charoen Krung,No information
2574,1234,Lumpini Place Rama III - Riverview,1 Bedroom  (38.0 - 51.50 sq.m.)
2575,1234,Lumpini Place Rama III - Riverview,2 Bedroom (60.0 - 71.0 sq.m.)
2576,1234,Lumpini Place Rama III - Riverview,3 Bedroom (79.50 - 87.0 sq.m.)
2577,1234,Lumpini Place Rama III - Riverview,Studio (30.0 - 34.0 sq.m.)
2578,1235,Lumpini Place Rama IV - Sathorn,No information
2579,1236,Lumpini Place Rama IX - Ratchada,2 Bedroom (70.0 - 72.0 sq.m.)
2580,1236,Lumpini Place Rama IX - Ratchada,1 Bedroom (33.50 - 45.0 sq.m.)
2581,1237,Lumpini Place Rama VIII,Studio (30.0 sq.m.)
2582,1237,Lumpini Place Rama VIII,2 Bedroom (63.50 sq.m.)
2583,1237,Lumpini Place Rama VIII,1 Bedroom  (35.0 sq.m.)
2584,1238,Lumpini Place Rama4 - Ratchadaphisek,1 Bedroom (22.50 - 34.50 sq.m.)
2585,1239,Lumpini Place Raminthra - Laksi,1 Bedroom (33.50 - 48.50 sq.m.)
2586,1239,Lumpini Place Raminthra - Laksi,2 Bedroom (65.0 - 66.0 sq.m.)
2587,1240,Lumpini Place Ratchada - Sathu,3 Bedroom (65.50 sq.m.)
2588,1240,Lumpini Place Ratchada - Sathu,2 Bedrooms (36.0 - 44.0 sq.m.)
2589,1240,Lumpini Place Ratchada - Sathu,1 Bedroom (28.0 - 34.0 sq.m.)
2590,1240,Lumpini Place Ratchada - Sathu,Studio  (24.50 sq.m.)
2591,1241,Lumpini Place Ratchada - Thapra,2 Bedroom (65.0 sq.m.)
2592,1241,Lumpini Place Ratchada - Thapra,1 Bedroom  (34.0 - 35.0 sq.m.)
2593,1241,Lumpini Place Ratchada - Thapra,Studio (30.0 sq.m.)
2594,1242,Lumpini Place Ratchayothin,1 Bedroom (28.0 - 30.0 sq.m.)
2595,1242,Lumpini Place Ratchayothin,2 Bedroom (56.0 sq.m.)
2596,1243,Lumpini Place Sathorn,No information
2597,1244,Lumpini Place Srinakarin - Huamark Station,2 Bedroom (46.0 - 66.0 sq.m.)
2598,1244,Lumpini Place Srinakarin - Huamark Station,1 Bedroom (23.0 - 38.0 sq.m.)
2599,1245,Lumpini Place Suanplu - Sathorn,No information
2600,1246,Lumpini Place Suksawat - Rama 2,1 Bedroom (26.0 sq.m.)
2601,1246,Lumpini Place Suksawat - Rama 2,2 Bedrooms (52.0 sq.m.)
2602,1247,Lumpini Place Taopoon Interchange,1 Bedroom (32.0 sq.m.)
2603,1247,Lumpini Place Taopoon Interchange,2 Bedroom (43.0 - 32.0 sq.m.)
2604,1247,Lumpini Place Taopoon Interchange,Studio (22.50 - 30.0 sq.m.)
2605,1248,Lumpini Place UD - Posri,3 Bedroom (83.0 - 85.50 sq.m.)
2606,1248,Lumpini Place UD - Posri,2 Bedroom (45.0 - 65.0 sq.m.)
2607,1248,Lumpini Place UD - Posri,1 Bedroom (22.50 - 38.0 sq.m.)
2608,1249,Lumpini Place Water Cliff,No information
2609,1250,Lumpini Seaview Cha-Am,Studio (22.50 - 23.0 sq.m.)
2610,1250,Lumpini Seaview Cha-Am,1 Bedroom (25.50 - 30.0 sq.m.)
2611,1250,Lumpini Seaview Cha-Am,2 Bedrooms (31.50 - 39.0 sq.m.)
2612,1251,Lumpini Seaview Jomtien,1 Bedroom (22.50 - 52.0 sq.m.)
2613,1252,Lumpini Selected Charan 65 - Sirindhorn Station,1 Bedroom (23.0 - 32.0 sq.m.)
2614,1253,Lumpini Selected Sutthisan - Saphan Khwai,2 Bedrooms (46.50 sq.m.)
2615,1253,Lumpini Selected Sutthisan - Saphan Khwai,1 Bedroom  (27.0 - 34.50 sq.m.)
2616,1253,Lumpini Selected Sutthisan - Saphan Khwai,Studio (25.0 - 26.50 sq.m.)
2617,1254,Lumpini Suite Din Daeng - Ratchaprarop,1 Bedroom (28.0 - 32.0 sq.m.)
2618,1254,Lumpini Suite Din Daeng - Ratchaprarop,Studio  (24.0 sq.m.)
2619,1254,Lumpini Suite Din Daeng - Ratchaprarop,2 Bedroom (46.0 - 46.50 sq.m.)
2620,1255,Lumpini Suite Phetchaburi - Makkasan,Studio  (23.0 sq.m.)
2621,1255,Lumpini Suite Phetchaburi - Makkasan,1 Bedroom (27.0 - 33.0 sq.m.)
2622,1255,Lumpini Suite Phetchaburi - Makkasan,2 Bedroom (34.50 - 61.0 sq.m.)
2623,1256,Lumpini Suite Pinklao,2 Bedroom (64.0 sq.m.)
2624,1256,Lumpini Suite Pinklao,1 Bedroom (35.0 - 40.50 sq.m.)
2625,1257,Lumpini Suite Rama Vlll,1 Bedroom (35.0 sq.m.)
2626,1257,Lumpini Suite Rama Vlll,2 Bedroom (63.0 sq.m.)
2627,1258,Lumpini Suite Ratchada - Rama III,3 Bedroom (117.0 sq.m.)
2628,1258,Lumpini Suite Ratchada - Rama III,1 Bedroom (51.0 sq.m.)
2629,1259,Lumpini Suite Sukhumvit 41,1 Bedroom  (N/A sq.m.)
2630,1259,Lumpini Suite Sukhumvit 41,Studio (30.0 sq.m.)
2631,1259,Lumpini Suite Sukhumvit 41,2 Bedroom (N/A sq.m.)
2632,1259,Lumpini Suite Sukhumvit 41,3 Bedroom (81.50 sq.m.)
2633,1260,Lumpini Township Rangsit - Klong 1,1 Bedroom (21.0 - 26.0 sq.m.)
2634,1260,Lumpini Township Rangsit - Klong 1,2 Bedroom (26.0 - 27.0 sq.m.)
2635,1261,Lumpini Ville Bangkae,1 Bedroom (30.50 - 38.0 sq.m.)
2636,1261,Lumpini Ville Bangkae,2 Bedroom (49.0 sq.m.)
2637,1262,Lumpini Ville Chaengwatthana - Pakkret,2 Bedrooms (45.0 - 56.0 sq.m.)
2638,1262,Lumpini Ville Chaengwatthana - Pakkret,1 Bedroom (22.50 - 28.0 sq.m.)
2639,1263,Lumpini Ville Chaengwatthana - Pakkret Station,1 Bedroom (26.0 - 34.50 sq.m.)
2640,1263,Lumpini Ville Chaengwatthana - Pakkret Station,Studio (22.0 - 26.50 sq.m.)
2641,1264,Lumpini Ville Chaengwatthana 10,1 Bedroom (26.0 sq.m.)
2642,1264,Lumpini Ville Chaengwatthana 10,Studio (24.0 sq.m.)
2643,1265,Lumpini Ville Charan - Fai Chai,1 Bedroom (29.0 - 37.50 sq.m.)
2644,1265,Lumpini Ville Charan - Fai Chai,Studio  (25.0 - 31.0 sq.m.)
2645,1266,Lumpini Ville Cultural Center,1 Bedroom  (35.0 - 45.0 sq.m.)
2646,1266,Lumpini Ville Cultural Center,2 Bedroom (60.0 - 62.0 sq.m.)
2647,1266,Lumpini Ville Cultural Center,Studio (30.0 - 38.0 sq.m.)
2648,1267,Lumpini Ville Lasalle - Bearing,1 Bedroom (22.50 sq.m.)
2649,1267,Lumpini Ville Lasalle - Bearing,1 Bedroom (26.0 sq.m.)
2650,1267,Lumpini Ville Lasalle - Bearing,1 Bedroom (30.0 sq.m.)
2651,1268,Lumpini Ville Latphrao - Chokchai 4,1 Bedroom (28.50 - 29.50 sq.m.)
2652,1269,Lumpini Ville Nakhon In - Reverview,1 Bedroom (22.50 - 26.0 sq.m.)
2653,1269,Lumpini Ville Nakhon In - Reverview,2 Bedroom (45.0 sq.m.)
2654,1270,Lumpini Ville Naklua - Wongamat,2 Bedroom (52.0 sq.m.)
2655,1270,Lumpini Ville Naklua - Wongamat,1 Bedroom (26.0 - 34.0 sq.m.)
2656,1271,Lumpini Ville On Nut - Lat Krabang,2 Bedroom (45.0 - 52.0 sq.m.)
2657,1271,Lumpini Ville On Nut - Lat Krabang,1 Bedroom1 (22.50 - 30.0 sq.m.)
2658,1272,Lumpini Ville On Nut 46,2 Bedroom (45.0 sq.m.)
2659,1272,Lumpini Ville On Nut 46,1 Bedroom (22.50 - 26.0 sq.m.)
2660,1273,Lumpini Ville Onnut - Lat Krabang 2,2 Bedroom (45.0 - 52.0 sq.m.)
2661,1273,Lumpini Ville Onnut - Lat Krabang 2,1 Bedroom (22.50 - 30.0 sq.m.)
2662,1274,Lumpini Ville Phahol - Suthisarn,Studio (30.0 sq.m.)
2663,1274,Lumpini Ville Phahol - Suthisarn,1 Bedroom  (N/A sq.m.)
2664,1274,Lumpini Ville Phahol - Suthisarn,2 Bedroom (68.0 sq.m.)
2665,1275,Lumpini Ville Phatanakan - Srinakarin,1 Bedroom (26.50 - 36.50 sq.m.)
2666,1276,Lumpini Ville Phatthanakan - New Phetchaburi,2 Bedroom (45.0 - 52.0 sq.m.)
2667,1276,Lumpini Ville Phatthanakan - New Phetchaburi,1 Bedroom (22.50 - 26.0 sq.m.)
2668,1277,Lumpini Ville Phibulsongkhram - Riverview,1 Bedroom (22.50 - 34.50 sq.m.)
2669,1277,Lumpini Ville Phibulsongkhram - Riverview,2 Bedroom (58.50 sq.m.)
2670,1278,Lumpini Ville Phra Mae Maree - Sathorn,No information
2671,1279,Lumpini Ville Prachachuen - Phongphet,2 Bedroom (52.50 - 64.50 sq.m.)
2672,1279,Lumpini Ville Prachachuen - Phongphet,1 Bedroom (32.50 - 42.50 sq.m.)
2673,1280,Lumpini Ville Prachachuen - Phongphet 2,1 Bedroom (22.50 - 30.50 sq.m.)
2674,1280,Lumpini Ville Prachachuen - Phongphet 2,2 Bedroom (45.0 - 52.0 sq.m.)
2675,1281,Lumpini Ville Pranangklao - Riverview,1 Bedroom  (26.0 - 27.0 sq.m.)
2676,1281,Lumpini Ville Pranangklao - Riverview,2 Bedroom (35.0 sq.m.)
2677,1281,Lumpini Ville Pranangklao - Riverview,Studio (22.50 - 23.0 sq.m.)
2678,1282,Lumpini Ville Ramintra - Laksi,2 Bedroom (64.50 sq.m.)
2679,1282,Lumpini Ville Ramintra - Laksi,1 Bedroom  (30.0 - 39.50 sq.m.)
2680,1282,Lumpini Ville Ramintra - Laksi,Studio (25.0 - 25.50 sq.m.)
2681,1283,Lumpini Ville Ramkhamhaeng 26,Studio (28.0 sq.m.)
2682,1283,Lumpini Ville Ramkhamhaeng 26,1 Bedroom  (32.0 - 43.50 sq.m.)
2683,1283,Lumpini Ville Ramkhamhaeng 26,2 Bedroom (62.50 sq.m.)
2684,1284,Lumpini Ville Ramkhamhaeng 44,1 Bedroom  (35.0 sq.m.)
2685,1284,Lumpini Ville Ramkhamhaeng 44,2 Bedroom (62.0 sq.m.)
2686,1284,Lumpini Ville Ramkhamhaeng 44,Studio (30.0 sq.m.)
2687,1285,Lumpini Ville Ramkhamhaeng 60/2,2 Bedroom (45.0 sq.m.)
2688,1285,Lumpini Ville Ramkhamhaeng 60/2,1 Bedroom (22.50 - 27.0 sq.m.)
2689,1286,Lumpini Ville Ratburana - Riverview,1 Bedroom (26.0 - 43.0 sq.m.)
2690,1287,Lumpini Ville Ratburana - Riverview 2,1 Bedroom (26.0 sq.m.)
2691,1287,Lumpini Ville Ratburana - Riverview 2,2 Bedroom (39.0 sq.m.)
2692,1287,Lumpini Ville Ratburana - Riverview 2,Studio (22.50 sq.m.)
2693,1288,Lumpini Ville Ratchaphruek - Bangwaek,2 Bedroom (45.0 sq.m.)
2694,1288,Lumpini Ville Ratchaphruek - Bangwaek,1 Bedroom (26.50 sq.m.)
2695,1289,Lumpini Ville Sukhumvit 101/1 - Punnawithi,Studio (24.0 - 24.50 sq.m.)
2696,1289,Lumpini Ville Sukhumvit 101/1 - Punnawithi,1 Bedroom (27.50 - 34.0 sq.m.)
2697,1289,Lumpini Ville Sukhumvit 101/1 - Punnawithi,2 Bedrooms (44.0 sq.m.)
2698,1290,Lumpini Ville Sukhumvit 76 - Bearing Station,1 Bedroom (26.0 - 33.50 sq.m.)
2699,1290,Lumpini Ville Sukhumvit 76 - Bearing Station,Studio (22.50 sq.m.)
2700,1290,Lumpini Ville Sukhumvit 76 - Bearing Station,2 Bedroom (45.0 sq.m.)
2701,1291,Lumpini Ville Sukhumvit 76 - Bearing Station 2,Studio (24.0 sq.m.)
2702,1291,Lumpini Ville Sukhumvit 76 - Bearing Station 2,1 Bedroom (26.0 sq.m.)
2703,1291,Lumpini Ville Sukhumvit 76 - Bearing Station 2,2 Bedrooms (39.0 sq.m.)
2704,1292,Lumpini Ville Sukhumvit 77,1 Bedroom  (35.0 - 44.50 sq.m.)
2705,1292,Lumpini Ville Sukhumvit 77,Studio (30.0 sq.m.)
2706,1292,Lumpini Ville Sukhumvit 77,2 Bedroom (60.50 - 68.0 sq.m.)
2707,1293,Lumpini Ville Sukhumvit 77-2,2 Bedroom (52.0 sq.m.)
2708,1293,Lumpini Ville Sukhumvit 77-2,1 Bedroom  (22.50 - 30.0 sq.m.)
2709,1293,Lumpini Ville Sukhumvit 77-2,Studio (22.50 sq.m.)
2710,1294,Lumpini Ville Sukhumvit109 - Bearing,1 Bedroom (22.50 - 30.0 sq.m.)
2711,1294,Lumpini Ville Sukhumvit109 - Bearing,2 Bedrooms (52.0 sq.m.)
2712,1295,Lumpini Ville Suksawat - Rama 2,2 Bedrooms (36.0 sq.m.)
2713,1295,Lumpini Ville Suksawat - Rama 2,1 Bedroom (23.50 - 27.0 sq.m.)
2714,1296,Lutino Condo,1 Bedroom (25.0 - 30.0 sq.m.)
2715,1296,Lutino Condo,2 Bedroom (42.0 - 45.0 sq.m.)
2716,1297,Luxury Condominium,No information
2717,1298,M Heritage,Type B (26.0 sq.m.)
2718,1298,M Heritage,Type S (49.0 sq.m.)
2719,1298,M Heritage,Type D (37.0 sq.m.)
2720,1298,M Heritage,Type A (24.50 sq.m.)
2721,1298,M Heritage,Type C (32.0 sq.m.)
2722,1299,M Jatujak,2 Bedroom  (48.0 - 64.50 sq.m.)
2723,1299,M Jatujak,1 Bedroom (28.50 - 35.50 sq.m.)
2724,1299,M Jatujak,1 Bedroom Suite (28.0 - 29.50 sq.m.)
2725,1299,M Jatujak,3 Bedroom (118.0 sq.m.)
2726,1299,M Jatujak,1 Bedroom Duplex (46.0 - 56.50 sq.m.)
2727,1299,M Jatujak,2 Bedroom Duplex  (79.50 - 80.50 sq.m.)
2728,1300,M Ladprao,1 Bedroom (30.08 - 39.78 sq.m.)
2729,1300,M Ladprao,2 Bedrooms (56.64 - 74.83 sq.m.)
2730,1300,M Ladprao,Penthouse (109.66 - 157.83 sq.m.)
2731,1300,M Ladprao,3 Bedrooms (95.80 - 155.11 sq.m.)
2732,1301,M Phayathai,2 Bedrooms (64.94 - 75.0 sq.m.)
2733,1301,M Phayathai,Penthouse (115.53 sq.m.)
